epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.34,0.16666666666666666,0.42291666666666666,0.43157894736842106,1.103,0.1696969696969697,1.39375,1.9894736842105263,0.142,0.10606060606060606,0.18333333333333332,0.1,0.83453,0.9929,-0.79553,0.493,0.274,0.349,0.377,0.245,0.002,0.753,0.0995
1,0.296,0.0696969696969697,0.4041666666666667,0.41578947368421054,0.951,0.11212121212121212,1.1729166666666666,1.8473684210526315,0.113,0.05757575757575758,0.15625,0.1,0.73995,0.9872500000000001,-0.74342,0.284,0.293,0.463,0.244,0.12,0.029,0.851,0.09900250000000001
2,0.291,0.051515151515151514,0.4,0.43157894736842106,0.896,0.11818181818181818,1.0979166666666667,1.736842105263158,0.103,0.03636363636363636,0.15416666666666667,0.08947368421052632,0.68103,0.9821000000000002,-0.73408,0.25,0.291,0.522,0.187,0.086,0.05,0.864,0.0985074875
3,0.272,0.05757575757575758,0.36666666666666664,0.4052631578947368,0.877,0.15151515151515152,1.0604166666666666,1.6736842105263159,0.103,0.04242424242424243,0.14375,0.10526315789473684,0.63846,0.9769500000000001,-0.7314299999999999,0.251,0.28,0.563,0.157,0.079,0.062,0.859,0.09801495006250001
4,0.262,0.04242424242424243,0.35833333333333334,0.4,0.862,0.16363636363636364,1.0395833333333333,1.6263157894736842,0.097,0.030303030303030304,0.14583333333333334,0.08947368421052632,0.6179,0.9721000000000002,-0.74444,0.248,0.276,0.586,0.138,0.073,0.071,0.856,0.09752487531218751
5,0.257,0.05454545454545454,0.31666666666666665,0.45789473684210524,0.867,0.20606060606060606,1.0291666666666666,1.605263157894737,0.093,0.04242424242424243,0.12708333333333333,0.09473684210526316,0.58943,0.9674500000000001,-0.74553,0.264,0.262,0.609,0.129,0.082,0.075,0.843,0.09703725093562657
6,0.251,0.0696969696969697,0.30416666666666664,0.43157894736842106,0.874,0.24242424242424243,1.0333333333333334,1.568421052631579,0.09,0.051515151515151514,0.1125,0.1,0.56547,0.9629500000000002,-0.7600399999999999,0.299,0.25,0.626,0.124,0.096,0.082,0.822,0.09655206468094843
7,0.228,0.04242424242424243,0.26666666666666666,0.45263157894736844,0.873,0.2787878787878788,1.0125,1.5526315789473684,0.077,0.030303030303030304,0.10208333333333333,0.09473684210526316,0.55025,0.9591000000000003,-0.7807799999999999,0.288,0.238,0.651,0.111,0.098,0.085,0.817,0.09606930435754368
8,0.202,0.030303030303030304,0.2375,0.4105263157894737,0.869,0.28484848484848485,1.0083333333333333,1.5315789473684212,0.079,0.01818181818181818,0.10416666666666667,0.12105263157894737,0.54298,0.9551500000000003,-0.78273,0.29,0.236,0.659,0.105,0.098,0.089,0.813,0.09558895783575597
9,0.206,0.048484848484848485,0.22708333333333333,0.4263157894736842,0.881,0.31212121212121213,1.0208333333333333,1.5157894736842106,0.064,0.03939393939393939,0.07916666666666666,0.06842105263157895,0.5224099999999999,0.9519500000000003,-0.79643,0.323,0.227,0.665,0.108,0.113,0.092,0.795,0.09511101304657718
10,0.19,0.03939393939393939,0.21875,0.37894736842105264,0.893,0.35454545454545455,1.0229166666666667,1.5,0.068,0.024242424242424242,0.08958333333333333,0.08947368421052632,0.51546,0.9485500000000002,-0.8180499999999998,0.342,0.213,0.681,0.106,0.128,0.095,0.777,0.09463545798134429
11,0.173,0.03636363636363636,0.2,0.34210526315789475,0.902,0.3787878787878788,1.0270833333333333,1.4947368421052631,0.063,0.024242424242424242,0.0875,0.06842105263157895,0.50324,0.9454000000000002,-0.82678,0.355,0.205,0.688,0.107,0.138,0.096,0.766,0.09416228069143756
12,0.159,0.05454545454545454,0.175,0.3,0.905,0.41515151515151516,1.01875,1.4684210526315788,0.055,0.03939393939393939,0.07083333333333333,0.042105263157894736,0.48797,0.9426500000000004,-0.8347299999999999,0.375,0.193,0.709,0.098,0.146,0.101,0.753,0.09369146928798038
13,0.152,0.03333333333333333,0.18125,0.28421052631578947,0.916,0.44242424242424244,1.025,1.4631578947368422,0.043,0.024242424242424242,0.05625,0.042105263157894736,0.47833000000000003,0.9405000000000003,-0.8633599999999999,0.385,0.184,0.716,0.1,0.158,0.102,0.74,0.09322301194154048
14,0.154,0.03939393939393939,0.1875,0.26842105263157895,0.924,0.4696969696969697,1.0229166666666667,1.4631578947368422,0.05,0.030303030303030304,0.0625,0.05263157894736842,0.46871,0.9380000000000003,-0.86438,0.394,0.175,0.726,0.099,0.166,0.102,0.732,0.09275689688183278
15,0.147,0.03939393939393939,0.16875,0.2789473684210526,0.935,0.49393939393939396,1.03125,1.4578947368421054,0.052,0.02727272727272727,0.0625,0.06842105263157895,0.45411,0.9354000000000005,-0.8683999999999998,0.412,0.167,0.731,0.102,0.178,0.103,0.719,0.09229311239742362
16,0.12,0.03333333333333333,0.13541666666666666,0.23157894736842105,0.933,0.503030303030303,1.025,1.4473684210526316,0.048,0.02727272727272727,0.058333333333333334,0.05789473684210526,0.44597000000000003,0.9340000000000004,-0.8768599999999999,0.411,0.164,0.739,0.097,0.178,0.105,0.717,0.0918316468354365
17,0.12,0.045454545454545456,0.12083333333333333,0.24736842105263157,0.947,0.5333333333333333,1.03125,1.4526315789473685,0.044,0.030303030303030304,0.04791666666666667,0.05789473684210526,0.43277000000000004,0.9318000000000005,-0.8897999999999998,0.429,0.154,0.745,0.101,0.191,0.104,0.705,0.09137248860125932
18,0.118,0.03636363636363636,0.13125,0.22631578947368422,0.952,0.5515151515151515,1.0333333333333334,1.4421052631578948,0.035,0.024242424242424242,0.04375,0.031578947368421054,0.42541999999999996,0.9310500000000005,-0.90965,0.438,0.148,0.752,0.1,0.198,0.106,0.696,0.09091562615825302
