iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,sigma_f_sus_low,sigma_f_sus_mid,sigma_f_sus_high,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br_verification,firm_br_suspicion_idx
0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4,0.30000000000000004,0,0,0,LowVerify,1
1,0.25,0.25,0.25,0.4545454545454546,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727,0,0,0,LowVerify,0
2,0.2,0.2,0.2,0.49999999999999994,0.25,0.25,0.41666666666666663,0.3333333333333333,0.25,0,0,0,LowVerify,0
3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5384615384615385,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.23076923076923078,0,0,0,LowVerify,0
4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.5,0.2857142857142857,0.21428571428571427,0,0,0,LowVerify,0
5,0.125,0.125,0.125,0.6,0.2,0.2,0.5333333333333333,0.26666666666666666,0.2,0,0,0,LowVerify,0
6,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.625,0.1875,0.1875,0.5625,0.25,0.1875,0,0,0,LowVerify,0
7,0.1,0.1,0.1,0.6470588235294118,0.1764705882352941,0.1764705882352941,0.5882352941176471,0.23529411764705882,0.1764705882352941,0,0,0,LowVerify,0
8,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.6666666666666667,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.2222222222222222,0.16666666666666666,0,1,0,LowVerify,0
9,0.08333333333333333,0.25,0.08333333333333333,0.6842105263157894,0.15789473684210525,0.15789473684210525,0.631578947368421,0.21052631578947367,0.15789473684210525,0,1,0,LowVerify,0
10,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.7000000000000001,0.15000000000000002,0.15000000000000002,0.6500000000000001,0.2,0.15000000000000002,0,1,0,LowVerify,0
11,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.7142857142857142,0.14285714285714285,0.14285714285714285,0.6666666666666667,0.19047619047619047,0.14285714285714285,0,1,0,LowVerify,0
12,0.13333333333333333,0.4,0.06666666666666667,0.7272727272727273,0.13636363636363635,0.13636363636363635,0.6818181818181818,0.18181818181818182,0.13636363636363635,1,1,0,LowVerify,0
13,0.1875,0.4375,0.0625,0.7391304347826086,0.13043478260869565,0.13043478260869565,0.6956521739130435,0.17391304347826086,0.13043478260869565,1,1,0,LowVerify,0
14,0.23529411764705882,0.47058823529411764,0.058823529411764705,0.75,0.125,0.125,0.6666666666666666,0.20833333333333331,0.125,1,1,0,LowVerify,1
15,0.2777777777777778,0.5,0.05555555555555555,0.7600000000000001,0.12,0.12,0.6400000000000001,0.24000000000000002,0.12,1,1,0,LowVerify,1
16,0.3157894736842105,0.5263157894736842,0.05263157894736842,0.7692307692307692,0.11538461538461539,0.11538461538461539,0.6153846153846153,0.2692307692307693,0.11538461538461539,1,1,0,LowVerify,1
17,0.35,0.55,0.05,0.7777777777777777,0.1111111111111111,0.1111111111111111,0.5925925925925926,0.2962962962962963,0.1111111111111111,1,1,0,LowVerify,1
18,0.38095238095238093,0.5714285714285714,0.047619047619047616,0.7857142857142857,0.10714285714285714,0.10714285714285714,0.5714285714285714,0.3214285714285714,0.10714285714285714,1,1,0,LowVerify,1
19,0.4090909090909091,0.5909090909090909,0.09090909090909091,0.793103448275862,0.10344827586206896,0.10344827586206896,0.5517241379310345,0.3448275862068966,0.10344827586206896,1,1,1,LowVerify,1
20,0.43478260869565216,0.6086956521739131,0.13043478260869565,0.7999999999999999,0.1,0.1,0.5333333333333333,0.36666666666666664,0.1,1,1,1,LowVerify,1
21,0.4583333333333333,0.625,0.16666666666666666,0.8064516129032258,0.0967741935483871,0.0967741935483871,0.5161290322580645,0.3870967741935484,0.0967741935483871,1,1,1,LowVerify,1
22,0.48,0.64,0.2,0.8125,0.09375,0.09375,0.5,0.40625,0.09375,1,1,1,LowVerify,1
23,0.5,0.6538461538461539,0.23076923076923078,0.8181818181818181,0.09090909090909091,0.09090909090909091,0.48484848484848486,0.4242424242424242,0.09090909090909091,1,1,1,LowVerify,1
24,0.5185185185185185,0.6666666666666666,0.25925925925925924,0.8235294117647058,0.08823529411764705,0.08823529411764705,0.47058823529411764,0.4411764705882353,0.08823529411764705,1,1,1,LowVerify,1
25,0.5357142857142857,0.6785714285714286,0.2857142857142857,0.8285714285714286,0.08571428571428572,0.08571428571428572,0.4571428571428572,0.4571428571428572,0.08571428571428572,1,1,1,LowVerify,1
26,0.5517241379310345,0.6896551724137931,0.3103448275862069,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.4444444444444445,0.47222222222222227,0.08333333333333333,1,1,1,LowVerify,1
27,0.5666666666666667,0.7,0.3333333333333333,0.8378378378378379,0.08108108108108109,0.08108108108108109,0.43243243243243246,0.4864864864864865,0.08108108108108109,1,1,1,LowVerify,1
28,0.5806451612903226,0.7096774193548387,0.3548387096774194,0.8421052631578947,0.07894736842105263,0.07894736842105263,0.42105263157894735,0.5,0.07894736842105263,1,1,1,LowVerify,1
29,0.59375,0.71875,0.375,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.4102564102564103,0.5128205128205129,0.07692307692307693,1,1,1,LowVerify,1
30,0.6060606060606061,0.7272727272727273,0.3939393939393939,0.85,0.07500000000000001,0.07500000000000001,0.4,0.525,0.07500000000000001,1,1,1,LowVerify,1
31,0.6176470588235294,0.7352941176470589,0.4117647058823529,0.853658536585366,0.07317073170731708,0.07317073170731708,0.39024390243902446,0.5365853658536586,0.07317073170731708,1,1,1,LowVerify,1
32,0.6285714285714286,0.7428571428571429,0.42857142857142855,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.38095238095238093,0.5476190476190477,0.07142857142857142,1,1,1,LowVerify,1
33,0.6388888888888888,0.75,0.4444444444444444,0.8604651162790699,0.06976744186046512,0.06976744186046512,0.37209302325581395,0.558139534883721,0.06976744186046512,1,1,1,LowVerify,1
34,0.6486486486486487,0.7567567567567568,0.4594594594594595,0.8636363636363635,0.06818181818181818,0.06818181818181818,0.3636363636363636,0.5681818181818181,0.06818181818181818,1,1,1,LowVerify,1
35,0.6578947368421053,0.7631578947368421,0.47368421052631576,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.3555555555555555,0.5777777777777778,0.06666666666666667,1,1,1,LowVerify,1
36,0.6666666666666666,0.7692307692307693,0.48717948717948717,0.8695652173913043,0.06521739130434782,0.06521739130434782,0.34782608695652173,0.5652173913043478,0.08695652173913043,1,1,1,LowVerify,2
37,0.675,0.775,0.5,0.8723404255319148,0.06382978723404255,0.06382978723404255,0.34042553191489355,0.5531914893617021,0.10638297872340426,1,1,1,LowVerify,2
38,0.6829268292682927,0.7804878048780488,0.5121951219512195,0.8750000000000001,0.0625,0.0625,0.3333333333333333,0.5416666666666667,0.12499999999999999,1,1,1,LowVerify,2
39,0.6904761904761905,0.7857142857142857,0.5238095238095238,0.8775510204081632,0.061224489795918366,0.061224489795918366,0.326530612244898,0.5306122448979592,0.14285714285714285,1,1,1,LowVerify,2
40,0.6976744186046512,0.7906976744186046,0.5348837209302325,0.88,0.06,0.06,0.32000000000000006,0.52,0.15999999999999998,1,1,1,LowVerify,2
41,0.7045454545454546,0.7954545454545454,0.5454545454545454,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.3137254901960784,0.5294117647058824,0.1568627450980392,1,1,1,LowVerify,1
42,0.7111111111111111,0.8,0.5555555555555556,0.8846153846153846,0.057692307692307696,0.057692307692307696,0.30769230769230765,0.5192307692307693,0.17307692307692307,1,1,1,LowVerify,2
43,0.717391304347826,0.8043478260869565,0.5652173913043478,0.8867924528301887,0.05660377358490566,0.05660377358490566,0.3018867924528302,0.5094339622641509,0.18867924528301885,1,1,1,LowVerify,2
44,0.723404255319149,0.8085106382978723,0.574468085106383,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.2962962962962963,0.5,0.2037037037037037,1,1,1,LowVerify,2
45,0.7291666666666666,0.8125,0.5833333333333334,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.2909090909090909,0.4909090909090909,0.2181818181818182,1,1,1,LowVerify,2
46,0.7346938775510204,0.8163265306122449,0.5918367346938775,0.8928571428571428,0.05357142857142857,0.05357142857142857,0.2857142857142857,0.48214285714285715,0.23214285714285712,1,1,1,LowVerify,2
47,0.74,0.82,0.6,0.894736842105263,0.05263157894736842,0.05263157894736842,0.2807017543859649,0.47368421052631576,0.24561403508771928,1,1,1,LowVerify,2
48,0.7450980392156863,0.8235294117647058,0.6078431372549019,0.896551724137931,0.05172413793103448,0.05172413793103448,0.27586206896551724,0.4655172413793103,0.25862068965517243,1,1,1,LowVerify,2
