iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,sigma_f_sus_low,sigma_f_sus_mid,sigma_f_sus_high,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br_verification,firm_br_suspicion_idx
15,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.76,0.12,0.12,0.12,0.2,0.68,1,1,1,LowVerify,2
16,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.7692307692307693,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.6923076923076923,1,1,1,LowVerify,2
17,0.95,0.95,0.95,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.7037037037037037,1,1,1,LowVerify,2
18,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.7857142857142858,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.17857142857142855,0.7142857142857143,1,1,1,LowVerify,2
19,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.7931034482758621,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.7241379310344827,1,1,1,LowVerify,2
20,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.7999999999999999,0.1,0.1,0.1,0.16666666666666666,0.7333333333333333,1,1,1,LowVerify,2
21,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.8064516129032258,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.16129032258064516,0.7419354838709676,1,1,1,LowVerify,2
22,0.96,0.96,0.96,0.8125,0.09375,0.09375,0.09375,0.15625,0.75,1,1,1,LowVerify,2
23,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.15151515151515152,0.7575757575757576,1,1,1,LowVerify,2
24,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.823529411764706,0.08823529411764705,0.08823529411764705,0.08823529411764705,0.14705882352941177,0.7647058823529412,1,1,1,LowVerify,2
25,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.8285714285714286,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.14285714285714285,0.7714285714285715,1,1,1,LowVerify,2
26,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.7777777777777778,1,1,1,LowVerify,2
27,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8378378378378378,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.7837837837837838,1,1,1,LowVerify,2
28,0.967741935483871,0.967741935483871,0.967741935483871,0.8421052631578947,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.13157894736842105,0.7894736842105262,1,1,1,LowVerify,2
29,0.96875,0.96875,0.96875,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.7948717948717949,1,1,1,LowVerify,2
30,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.85,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.125,0.8,1,1,1,LowVerify,2
31,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.8536585365853658,0.07317073170731708,0.07317073170731708,0.07317073170731708,0.12195121951219512,0.8048780487804879,1,1,1,LowVerify,2
32,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.11904761904761904,0.8095238095238095,1,1,1,LowVerify,2
33,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.8604651162790697,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.8139534883720931,1,1,1,LowVerify,2
