epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.207,0.12258064516129032,0.2673469387755102,0.19,0.889,0.0,1.0,1.995,0.044,0.04516129032258064,0.04897959183673469,0.03,0.9478499999999999,0.9978,-0.79285,0.002,0.31,0.491,0.199,0.0,0.001,0.999,0.0995
1,0.172,0.035483870967741936,0.24489795918367346,0.205,0.881,0.0,1.0,1.955,0.038,0.025806451612903226,0.053061224489795916,0.02,0.90425,0.9959,-0.7994000000000001,0.018,0.31,0.499,0.191,0.0,0.009,0.991,0.09900250000000001
2,0.165,0.035483870967741936,0.23265306122448978,0.2,0.879,0.0032258064516129032,1.0,1.94,0.026,0.012903225806451613,0.03877551020408163,0.015,0.8783500000000001,0.9946000000000002,-0.8271000000000001,0.025,0.309,0.503,0.188,0.001,0.012,0.987,0.0985074875
3,0.172,0.04516129032258064,0.24285714285714285,0.195,0.875,0.0032258064516129032,1.0,1.92,0.037,0.01935483870967742,0.05102040816326531,0.03,0.84623,0.9933500000000002,-0.80588,0.033,0.309,0.507,0.184,0.001,0.016,0.983,0.09801495006250001
4,0.16,0.03225806451612903,0.23469387755102042,0.175,0.873,0.012903225806451613,1.0,1.895,0.029,0.00967741935483871,0.05102040816326531,0.005,0.825,0.9919000000000002,-0.82277,0.046,0.306,0.515,0.179,0.004,0.021,0.975,0.09752487531218751
5,0.168,0.054838709677419356,0.23673469387755103,0.175,0.874,0.02258064516129032,1.0,1.885,0.04,0.01935483870967742,0.061224489795918366,0.02,0.79847,0.9899000000000001,-0.80747,0.053,0.303,0.52,0.177,0.007,0.023,0.97,0.09703725093562657
6,0.171,0.06774193548387097,0.22857142857142856,0.19,0.872,0.03225806451612903,1.0,1.86,0.042,0.01935483870967742,0.061224489795918366,0.03,0.77698,0.9878000000000002,-0.80851,0.067,0.3,0.528,0.172,0.01,0.028,0.962,0.09655206468094843
7,0.167,0.041935483870967745,0.24081632653061225,0.18,0.871,0.04838709677419355,1.0,1.83,0.037,0.01935483870967742,0.05714285714285714,0.015,0.7662100000000001,0.9859500000000002,-0.8232299999999999,0.084,0.295,0.539,0.166,0.015,0.034,0.951,0.09606930435754368
8,0.164,0.04838709677419355,0.23673469387755103,0.165,0.872,0.06129032258064516,1.0,1.815,0.031,0.00967741935483871,0.04897959183673469,0.02,0.7566700000000001,0.9854,-0.8314600000000001,0.094,0.291,0.546,0.163,0.019,0.037,0.944,0.09558895783575597
9,0.159,0.03225806451612903,0.23061224489795917,0.18,0.871,0.06451612903225806,1.0,1.805,0.031,0.016129032258064516,0.04897959183673469,0.01,0.7436199999999998,0.9838500000000003,-0.82695,0.098,0.29,0.549,0.161,0.02,0.039,0.941,0.09511101304657718
10,0.159,0.03225806451612903,0.22448979591836735,0.195,0.875,0.08064516129032258,1.0,1.8,0.03,0.01935483870967742,0.04285714285714286,0.015,0.73481,0.9833500000000003,-0.83619,0.106,0.285,0.555,0.16,0.025,0.04,0.935,0.09463545798134429
11,0.164,0.035483870967741936,0.23877551020408164,0.18,0.877,0.08709677419354839,1.0,1.8,0.032,0.012903225806451613,0.04897959183673469,0.02,0.72661,0.9817500000000002,-0.8368,0.108,0.283,0.557,0.16,0.027,0.04,0.933,0.09416228069143756
12,0.156,0.04838709677419355,0.20204081632653062,0.21,0.88,0.0967741935483871,1.0,1.8,0.027,0.01935483870967742,0.036734693877551024,0.015,0.7198000000000001,0.9814000000000004,-0.8461899999999999,0.113,0.28,0.56,0.16,0.03,0.04,0.93,0.09369146928798038
13,0.156,0.04838709677419355,0.21836734693877552,0.17,0.883,0.10967741935483871,1.0,1.795,0.025,0.016129032258064516,0.03877551020408163,0.005,0.7173299999999999,0.9801500000000003,-0.8555299999999999,0.119,0.276,0.565,0.159,0.034,0.041,0.925,0.09322301194154048
14,0.155,0.054838709677419356,0.21428571428571427,0.165,0.886,0.12258064516129032,1.0,1.79,0.025,0.02258064516129032,0.0326530612244898,0.01,0.70861,0.9809000000000003,-0.8522799999999999,0.123,0.272,0.57,0.158,0.038,0.042,0.92,0.09275689688183278
15,0.147,0.054838709677419356,0.18775510204081633,0.19,0.889,0.13548387096774195,1.0,1.785,0.027,0.02258064516129032,0.0326530612244898,0.02,0.69963,0.9795500000000004,-0.85302,0.13,0.268,0.575,0.157,0.042,0.043,0.915,0.09229311239742362
16,0.143,0.035483870967741936,0.19795918367346937,0.175,0.895,0.15161290322580645,1.0,1.79,0.02,0.012903225806451613,0.02857142857142857,0.01,0.6970999999999999,0.9792000000000005,-0.87247,0.133,0.263,0.579,0.158,0.047,0.042,0.911,0.0918316468354365
17,0.149,0.03225806451612903,0.20612244897959184,0.19,0.901,0.17096774193548386,1.0,1.79,0.024,0.016129032258064516,0.03469387755102041,0.01,0.6919,0.9790000000000004,-0.8717999999999999,0.137,0.257,0.585,0.158,0.053,0.042,0.905,0.09137248860125932
18,0.155,0.03225806451612903,0.21020408163265306,0.21,0.906,0.18064516129032257,1.0,1.8,0.023,0.016129032258064516,0.026530612244897958,0.025,0.68449,0.9778500000000003,-0.8755899999999999,0.139,0.254,0.586,0.16,0.056,0.04,0.904,0.09091562615825302
19,0.142,0.03870967741935484,0.19387755102040816,0.175,0.91,0.2,1.0,1.79,0.027,0.01935483870967742,0.03877551020408163,0.01,0.67961,0.9775000000000004,-0.8781199999999999,0.149,0.248,0.594,0.158,0.062,0.042,0.896,0.09046104802746176
