iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,sigma_f_sus_low,sigma_f_sus_mid,sigma_f_sus_high,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br_verification,firm_br_suspicion_idx
34,0.6216216216216216,0.7027027027027027,0.35135135135135137,0.8636363636363635,0.06818181818181818,0.06818181818181818,0.43181818181818177,0.49999999999999994,0.06818181818181818,1,1,1,LowVerify,1
35,0.631578947368421,0.7105263157894737,0.3684210526315789,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.42222222222222217,0.5111111111111111,0.06666666666666667,1,1,1,LowVerify,1
36,0.6410256410256411,0.717948717948718,0.38461538461538464,0.8695652173913043,0.06521739130434782,0.06521739130434782,0.4130434782608695,0.5217391304347826,0.06521739130434782,1,1,1,LowVerify,1
37,0.65,0.725,0.4,0.8723404255319149,0.06382978723404255,0.06382978723404255,0.40425531914893614,0.5319148936170213,0.06382978723404255,1,1,1,LowVerify,1
38,0.6585365853658537,0.7317073170731707,0.4146341463414634,0.8750000000000001,0.0625,0.0625,0.3958333333333333,0.5416666666666667,0.0625,1,1,1,LowVerify,1
39,0.6666666666666666,0.7380952380952381,0.42857142857142855,0.8775510204081634,0.061224489795918366,0.061224489795918366,0.38775510204081637,0.5510204081632654,0.061224489795918366,1,1,1,LowVerify,1
40,0.6744186046511628,0.7441860465116279,0.4418604651162791,0.8800000000000001,0.06,0.06,0.38000000000000006,0.54,0.08,1,1,1,LowVerify,2
41,0.6818181818181818,0.75,0.45454545454545453,0.8823529411764705,0.058823529411764705,0.058823529411764705,0.3725490196078431,0.5490196078431373,0.0784313725490196,1,1,1,LowVerify,1
42,0.6888888888888889,0.7555555555555555,0.4666666666666667,0.8846153846153847,0.057692307692307696,0.057692307692307696,0.36538461538461536,0.5576923076923078,0.07692307692307693,1,1,1,LowVerify,1
43,0.6956521739130435,0.7608695652173914,0.4782608695652174,0.8867924528301887,0.05660377358490566,0.05660377358490566,0.3584905660377358,0.5660377358490566,0.07547169811320754,1,1,1,LowVerify,1
44,0.7021276595744681,0.7659574468085106,0.48936170212765956,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.35185185185185186,0.5555555555555555,0.09259259259259259,1,1,1,LowVerify,2
45,0.7083333333333334,0.7708333333333334,0.5,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.34545454545454546,0.5636363636363636,0.09090909090909091,1,1,1,LowVerify,1
46,0.7142857142857143,0.7755102040816326,0.5102040816326531,0.8928571428571428,0.05357142857142857,0.05357142857142857,0.33928571428571425,0.5714285714285715,0.08928571428571427,1,1,1,LowVerify,1
47,0.72,0.78,0.52,0.894736842105263,0.05263157894736842,0.05263157894736842,0.3333333333333333,0.5614035087719298,0.10526315789473684,1,1,1,LowVerify,2
48,0.7254901960784313,0.7843137254901961,0.5294117647058824,0.896551724137931,0.05172413793103448,0.05172413793103448,0.32758620689655166,0.5517241379310346,0.12068965517241381,1,1,1,LowVerify,2
49,0.7307692307692307,0.7884615384615384,0.5384615384615384,0.8983050847457628,0.05084745762711865,0.05084745762711865,0.3220338983050848,0.5423728813559321,0.13559322033898305,1,1,1,LowVerify,2
50,0.7358490566037735,0.7924528301886793,0.5471698113207547,0.9,0.05,0.05,0.31666666666666665,0.5333333333333334,0.15,1,1,1,LowVerify,2
51,0.7407407407407407,0.7962962962962963,0.5555555555555556,0.9016393442622951,0.04918032786885246,0.04918032786885246,0.3114754098360656,0.5245901639344263,0.16393442622950818,1,1,1,LowVerify,2
52,0.7454545454545455,0.8,0.5636363636363636,0.9032258064516129,0.04838709677419355,0.04838709677419355,0.30645161290322576,0.5161290322580645,0.1774193548387097,1,1,1,LowVerify,2
53,0.75,0.8035714285714286,0.5714285714285714,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.30158730158730157,0.5079365079365079,0.19047619047619047,1,1,1,LowVerify,2
54,0.7543859649122807,0.8070175438596491,0.5789473684210527,0.90625,0.046875,0.046875,0.296875,0.5,0.203125,1,1,1,LowVerify,2
55,0.7586206896551724,0.8103448275862069,0.5862068965517241,0.9076923076923078,0.046153846153846156,0.046153846153846156,0.2923076923076923,0.49230769230769234,0.2153846153846154,1,1,1,LowVerify,2
56,0.7627118644067796,0.8135593220338984,0.5932203389830508,0.9090909090909092,0.045454545454545456,0.045454545454545456,0.28787878787878785,0.4848484848484848,0.22727272727272724,1,1,1,LowVerify,2
57,0.7666666666666667,0.8166666666666667,0.6,0.9104477611940298,0.04477611940298507,0.04477611940298507,0.2835820895522388,0.47761194029850745,0.2388059701492537,1,1,1,LowVerify,2
58,0.7704918032786885,0.819672131147541,0.6065573770491803,0.9117647058823529,0.044117647058823525,0.044117647058823525,0.27941176470588236,0.47058823529411764,0.25,1,1,1,LowVerify,2
59,0.7741935483870968,0.8225806451612904,0.6129032258064516,0.9130434782608696,0.043478260869565216,0.043478260869565216,0.2753623188405797,0.463768115942029,0.2608695652173913,1,1,1,LowVerify,2
60,0.7777777777777778,0.8253968253968254,0.6190476190476191,0.9142857142857143,0.04285714285714286,0.04285714285714286,0.2714285714285714,0.45714285714285713,0.2714285714285714,1,1,1,LowVerify,2
61,0.78125,0.828125,0.625,0.9154929577464789,0.04225352112676056,0.04225352112676056,0.2676056338028169,0.45070422535211263,0.2816901408450704,1,1,1,LowVerify,2
62,0.7846153846153846,0.8307692307692308,0.6307692307692307,0.9166666666666667,0.041666666666666664,0.041666666666666664,0.2638888888888889,0.4444444444444445,0.2916666666666667,1,1,1,LowVerify,2
63,0.7878787878787878,0.8333333333333334,0.6363636363636364,0.9178082191780821,0.0410958904109589,0.0410958904109589,0.2602739726027397,0.4383561643835616,0.3013698630136986,1,1,1,LowVerify,2
64,0.7910447761194029,0.835820895522388,0.6417910447761194,0.918918918918919,0.04054054054054054,0.04054054054054054,0.2567567567567568,0.43243243243243246,0.31081081081081074,1,1,1,LowVerify,2
65,0.7941176470588235,0.8382352941176471,0.6470588235294118,0.92,0.04,0.04,0.2533333333333333,0.42666666666666664,0.31999999999999995,1,1,1,LowVerify,2
66,0.7971014492753623,0.8405797101449275,0.6521739130434783,0.9210526315789473,0.039473684210526314,0.039473684210526314,0.25,0.42105263157894735,0.3289473684210526,1,1,1,LowVerify,2
67,0.8,0.8428571428571429,0.6571428571428571,0.922077922077922,0.03896103896103896,0.03896103896103896,0.24675324675324675,0.4155844155844156,0.33766233766233766,1,1,1,LowVerify,2
68,0.8028169014084507,0.8450704225352113,0.6619718309859155,0.9230769230769231,0.038461538461538464,0.038461538461538464,0.2435897435897436,0.4102564102564103,0.3461538461538462,1,1,1,LowVerify,2
69,0.8055555555555556,0.8472222222222222,0.6666666666666666,0.9240506329113924,0.0379746835443038,0.0379746835443038,0.24050632911392408,0.40506329113924056,0.35443037974683544,1,1,1,LowVerify,2
70,0.8082191780821918,0.8493150684931506,0.6712328767123288,0.925,0.037500000000000006,0.037500000000000006,0.23750000000000002,0.4,0.36250000000000004,1,1,1,LowVerify,2
71,0.8108108108108109,0.8513513513513513,0.6756756756756757,0.9259259259259258,0.037037037037037035,0.037037037037037035,0.2345679012345679,0.3950617283950617,0.37037037037037035,1,1,1,LowVerify,2
72,0.8133333333333334,0.8533333333333334,0.68,0.9268292682926829,0.03658536585365854,0.03658536585365854,0.23170731707317074,0.3902439024390244,0.3780487804878049,1,1,1,LowVerify,2
73,0.8157894736842105,0.8552631578947368,0.6842105263157895,0.927710843373494,0.03614457831325302,0.03614457831325302,0.22891566265060243,0.38554216867469876,0.38554216867469876,1,1,1,LowVerify,2
74,0.8181818181818182,0.8571428571428571,0.6883116883116883,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.22619047619047622,0.380952380952381,0.3928571428571429,1,1,1,LowVerify,2
75,0.8205128205128205,0.8589743589743589,0.6923076923076923,0.9294117647058824,0.03529411764705882,0.03529411764705882,0.22352941176470592,0.37647058823529417,0.4,1,1,1,LowVerify,2
76,0.8227848101265823,0.8607594936708861,0.6962025316455697,0.9302325581395349,0.03488372093023256,0.03488372093023256,0.2209302325581395,0.372093023255814,0.40697674418604657,1,1,1,LowVerify,2
77,0.8125,0.8625,0.7,0.9310344827586208,0.034482758620689655,0.034482758620689655,0.21839080459770116,0.367816091954023,0.41379310344827586,0,1,1,LowVerify,2
78,0.8024691358024691,0.8641975308641975,0.7037037037037037,0.9318181818181818,0.03409090909090909,0.03409090909090909,0.21590909090909088,0.3636363636363636,0.4204545454545454,0,1,1,LowVerify,2
79,0.7926829268292683,0.8658536585365854,0.7073170731707317,0.9325842696629213,0.033707865168539325,0.033707865168539325,0.21348314606741572,0.3595505617977528,0.4269662921348315,0,1,1,LowVerify,2
80,0.7831325301204819,0.8674698795180723,0.7108433734939759,0.9333333333333332,0.03333333333333333,0.03333333333333333,0.21111111111111108,0.35555555555555557,0.43333333333333335,0,1,1,LowVerify,2
81,0.7738095238095238,0.8690476190476191,0.7142857142857143,0.9340659340659341,0.03296703296703297,0.03296703296703297,0.20879120879120877,0.3516483516483517,0.4395604395604396,0,1,1,LowVerify,2
82,0.7647058823529411,0.8705882352941177,0.7176470588235294,0.9347826086956522,0.03260869565217391,0.03260869565217391,0.20652173913043476,0.34782608695652173,0.44565217391304346,0,1,1,LowVerify,2
83,0.7558139534883721,0.872093023255814,0.7209302325581395,0.935483870967742,0.03225806451612903,0.03225806451612903,0.2043010752688172,0.3440860215053763,0.45161290322580644,0,1,1,LowVerify,2
84,0.7471264367816092,0.8735632183908046,0.7241379310344828,0.9361702127659575,0.031914893617021274,0.031914893617021274,0.20212765957446807,0.34042553191489366,0.45744680851063835,0,1,1,LowVerify,2
85,0.7386363636363636,0.875,0.7272727272727273,0.9368421052631579,0.031578947368421054,0.031578947368421054,0.2,0.33684210526315783,0.46315789473684205,0,1,1,LowVerify,2
86,0.7303370786516854,0.8764044943820225,0.7303370786516854,0.9375,0.03125,0.03125,0.19791666666666666,0.33333333333333337,0.46875000000000006,0,1,1,LowVerify,2
87,0.7222222222222222,0.8777777777777778,0.7333333333333333,0.9381443298969072,0.030927835051546393,0.030927835051546393,0.19587628865979378,0.3298969072164949,0.4742268041237114,0,1,1,LowVerify,2
88,0.7142857142857143,0.8791208791208791,0.7362637362637363,0.9387755102040816,0.030612244897959183,0.030612244897959183,0.19387755102040818,0.326530612244898,0.4795918367346939,0,1,1,LowVerify,2
89,0.7065217391304348,0.8804347826086957,0.7391304347826086,0.9393939393939394,0.030303030303030304,0.030303030303030304,0.19191919191919193,0.32323232323232326,0.48484848484848486,0,1,1,LowVerify,2
90,0.6989247311827957,0.8817204301075269,0.7419354838709677,0.94,0.03,0.03,0.19000000000000003,0.32,0.49,0,1,1,LowVerify,2
91,0.6914893617021277,0.8829787234042553,0.7446808510638298,0.9405940594059405,0.0297029702970297,0.0297029702970297,0.18811881188118815,0.31683168316831684,0.49504950495049505,0,1,1,LowVerify,2
92,0.6842105263157895,0.8842105263157894,0.7473684210526316,0.9411764705882353,0.029411764705882353,0.029411764705882353,0.18627450980392155,0.3137254901960785,0.5,0,1,1,LowVerify,2
93,0.6770833333333334,0.8854166666666666,0.75,0.941747572815534,0.029126213592233007,0.029126213592233007,0.18446601941747573,0.3106796116504854,0.5048543689320388,0,1,1,LowVerify,2
94,0.6701030927835051,0.8865979381443299,0.7525773195876289,0.9423076923076923,0.028846153846153848,0.028846153846153848,0.18269230769230768,0.3076923076923077,0.5096153846153846,0,1,1,LowVerify,2
95,0.6632653061224489,0.8877551020408163,0.7551020408163265,0.9428571428571428,0.028571428571428574,0.028571428571428574,0.18095238095238095,0.3047619047619048,0.5142857142857142,0,1,1,LowVerify,2
96,0.6565656565656566,0.8888888888888888,0.7575757575757576,0.9433962264150944,0.02830188679245283,0.02830188679245283,0.1792452830188679,0.3018867924528302,0.5188679245283019,0,1,1,LowVerify,2
97,0.65,0.89,0.76,0.9439252336448597,0.02803738317757009,0.02803738317757009,0.17757009345794392,0.29906542056074764,0.5233644859813084,0,1,1,LowVerify,2
98,0.6435643564356436,0.8910891089108911,0.7623762376237624,0.9444444444444445,0.027777777777777776,0.027777777777777776,0.17592592592592593,0.2962962962962963,0.5277777777777779,0,1,1,LowVerify,2
99,0.6372549019607843,0.8921568627450981,0.7647058823529411,0.9449541284403671,0.027522935779816515,0.027522935779816515,0.1743119266055046,0.29357798165137616,0.5321100917431192,0,1,1,LowVerify,2
100,0.6310679611650486,0.8932038834951457,0.7669902912621359,0.9454545454545454,0.02727272727272727,0.02727272727272727,0.17272727272727273,0.2909090909090909,0.5363636363636363,0,1,1,LowVerify,2
101,0.625,0.8942307692307693,0.7692307692307693,0.9459459459459459,0.02702702702702703,0.02702702702702703,0.17117117117117114,0.28828828828828834,0.5405405405405406,0,1,1,LowVerify,2
102,0.6190476190476191,0.8952380952380953,0.7714285714285715,0.9464285714285714,0.026785714285714284,0.026785714285714284,0.16964285714285712,0.28571428571428575,0.5446428571428571,0,1,1,LowVerify,2
103,0.6132075471698113,0.8962264150943396,0.7735849056603774,0.9469026548672568,0.02654867256637168,0.02654867256637168,0.16814159292035402,0.28318584070796465,0.5486725663716815,0,1,1,LowVerify,2
104,0.6074766355140186,0.897196261682243,0.7757009345794392,0.9473684210526315,0.02631578947368421,0.02631578947368421,0.16666666666666666,0.2807017543859649,0.5526315789473685,0,1,1,LowVerify,2
105,0.6018518518518519,0.8981481481481481,0.7777777777777778,0.9478260869565217,0.026086956521739132,0.026086956521739132,0.16521739130434784,0.2782608695652174,0.5565217391304347,0,1,1,LowVerify,2
106,0.5963302752293578,0.8990825688073395,0.7798165137614679,0.9482758620689655,0.02586206896551724,0.02586206896551724,0.16379310344827583,0.2758620689655173,0.5603448275862069,0,1,1,LowVerify,2
107,0.5909090909090909,0.9,0.7818181818181819,0.9487179487179488,0.025641025641025644,0.025641025641025644,0.1623931623931624,0.27350427350427353,0.5641025641025641,0,1,1,LowVerify,2
108,0.5855855855855856,0.9009009009009009,0.7837837837837838,0.9491525423728813,0.025423728813559324,0.025423728813559324,0.1610169491525424,0.27118644067796605,0.5677966101694915,0,1,1,LowVerify,2
109,0.5803571428571429,0.9017857142857143,0.7857142857142857,0.9495798319327731,0.025210084033613446,0.025210084033613446,0.15966386554621848,0.26890756302521013,0.5714285714285714,0,1,1,LowVerify,2
110,0.5752212389380531,0.9026548672566371,0.7876106194690266,0.95,0.025,0.025,0.15833333333333333,0.2666666666666667,0.575,0,1,1,LowVerify,2
111,0.5701754385964912,0.9035087719298246,0.7894736842105263,0.9504132231404959,0.024793388429752067,0.024793388429752067,0.15702479338842976,0.2644628099173554,0.5785123966942148,0,1,1,LowVerify,2
112,0.5652173913043478,0.9043478260869565,0.7913043478260869,0.9508196721311475,0.02459016393442623,0.02459016393442623,0.1557377049180328,0.26229508196721313,0.5819672131147541,0,1,1,LowVerify,2
113,0.5603448275862069,0.9051724137931034,0.7931034482758621,0.9512195121951219,0.024390243902439025,0.024390243902439025,0.15447154471544713,0.26016260162601623,0.5853658536585367,0,1,1,LowVerify,2
114,0.5555555555555556,0.905982905982906,0.7948717948717948,0.9516129032258065,0.024193548387096774,0.024193548387096774,0.15322580645161288,0.25806451612903225,0.5887096774193549,0,1,1,LowVerify,2
115,0.5508474576271186,0.9067796610169492,0.7966101694915254,0.952,0.024,0.024,0.15200000000000002,0.256,0.592,0,1,1,LowVerify,2
116,0.5462184873949579,0.907563025210084,0.7983193277310925,0.9523809523809524,0.023809523809523808,0.023809523809523808,0.15079365079365079,0.25396825396825395,0.5952380952380952,0,1,1,LowVerify,2
117,0.5416666666666666,0.9083333333333333,0.8,0.952755905511811,0.023622047244094488,0.023622047244094488,0.14960629921259844,0.25196850393700787,0.5984251968503936,0,1,1,LowVerify,2
118,0.5371900826446281,0.9090909090909091,0.8016528925619835,0.953125,0.0234375,0.0234375,0.1484375,0.25,0.6015625,0,1,1,LowVerify,2
119,0.5327868852459017,0.9098360655737705,0.8032786885245902,0.9534883720930233,0.023255813953488372,0.023255813953488372,0.1472868217054264,0.24806201550387597,0.6046511627906977,0,1,1,LowVerify,2
120,0.5284552845528455,0.9105691056910569,0.8048780487804879,0.9538461538461539,0.023076923076923078,0.023076923076923078,0.14615384615384616,0.24615384615384617,0.6076923076923076,0,1,1,LowVerify,2
121,0.5241935483870968,0.9112903225806451,0.8064516129032258,0.9541984732824427,0.022900763358778626,0.022900763358778626,0.14503816793893132,0.24427480916030536,0.6106870229007634,0,1,1,LowVerify,2
122,0.52,0.912,0.808,0.9545454545454546,0.022727272727272728,0.022727272727272728,0.14393939393939392,0.2424242424242424,0.6136363636363636,0,1,1,LowVerify,2
123,0.5158730158730159,0.9126984126984127,0.8095238095238095,0.9548872180451127,0.022556390977443608,0.022556390977443608,0.14285714285714285,0.24060150375939848,0.6165413533834587,0,1,1,LowVerify,2
124,0.5118110236220472,0.9133858267716536,0.8110236220472441,0.9552238805970149,0.022388059701492536,0.022388059701492536,0.1417910447761194,0.23880597014925373,0.6194029850746269,0,1,1,LowVerify,2
125,0.5078125,0.9140625,0.8125,0.9555555555555555,0.022222222222222223,0.022222222222222223,0.14074074074074075,0.23703703703703705,0.6222222222222222,0,1,1,LowVerify,2
126,0.5038759689922481,0.9147286821705426,0.813953488372093,0.9558823529411765,0.022058823529411763,0.022058823529411763,0.13970588235294118,0.23529411764705882,0.625,0,1,1,LowVerify,2
127,0.5,0.9153846153846154,0.8153846153846154,0.9562043795620438,0.021897810218978103,0.021897810218978103,0.1386861313868613,0.23357664233576642,0.6277372262773723,0,1,1,LowVerify,2
128,0.4961832061068702,0.916030534351145,0.816793893129771,0.9565217391304348,0.021739130434782608,0.021739130434782608,0.13768115942028986,0.2318840579710145,0.6304347826086957,0,1,1,LowVerify,2
129,0.49242424242424243,0.9166666666666666,0.8181818181818182,0.9568345323741008,0.02158273381294964,0.02158273381294964,0.1366906474820144,0.2302158273381295,0.6330935251798561,0,1,1,LowVerify,2
130,0.48872180451127817,0.9172932330827067,0.8195488721804511,0.9571428571428571,0.02142857142857143,0.02142857142857143,0.1357142857142857,0.22857142857142856,0.6357142857142857,0,1,1,LowVerify,2
131,0.48507462686567165,0.917910447761194,0.8208955223880597,0.9574468085106382,0.02127659574468085,0.02127659574468085,0.1347517730496454,0.2269503546099291,0.6382978723404256,0,1,1,LowVerify,2
132,0.48148148148148145,0.9185185185185185,0.8222222222222222,0.9577464788732395,0.02112676056338028,0.02112676056338028,0.13380281690140844,0.22535211267605632,0.6408450704225352,0,1,1,LowVerify,2
133,0.47794117647058826,0.9191176470588235,0.8235294117647058,0.958041958041958,0.02097902097902098,0.02097902097902098,0.1328671328671329,0.2237762237762238,0.6433566433566433,0,1,1,LowVerify,2
134,0.4744525547445255,0.9197080291970803,0.8248175182481752,0.9583333333333333,0.020833333333333332,0.020833333333333332,0.13194444444444445,0.22222222222222224,0.6458333333333333,0,1,1,LowVerify,2
135,0.47101449275362317,0.9202898550724637,0.8260869565217391,0.9586206896551724,0.020689655172413793,0.020689655172413793,0.13103448275862067,0.2206896551724138,0.6482758620689656,0,1,1,LowVerify,2
136,0.4676258992805755,0.920863309352518,0.8273381294964028,0.958904109589041,0.02054794520547945,0.02054794520547945,0.13013698630136986,0.2191780821917808,0.6506849315068494,0,1,1,LowVerify,2
137,0.4642857142857143,0.9214285714285714,0.8285714285714286,0.9591836734693878,0.02040816326530612,0.02040816326530612,0.1292517006802721,0.217687074829932,0.653061224489796,0,1,1,LowVerify,2
138,0.46099290780141844,0.9219858156028369,0.8297872340425532,0.9594594594594594,0.02027027027027027,0.02027027027027027,0.1283783783783784,0.21621621621621623,0.6554054054054055,0,1,1,LowVerify,2
139,0.45774647887323944,0.9225352112676056,0.8309859154929577,0.959731543624161,0.020134228187919462,0.020134228187919462,0.12751677852348994,0.2147651006711409,0.6577181208053691,0,1,1,LowVerify,2
140,0.45454545454545453,0.9230769230769231,0.8321678321678322,0.96,0.02,0.02,0.12666666666666665,0.21333333333333332,0.66,0,1,1,LowVerify,2
141,0.4513888888888889,0.9236111111111112,0.8333333333333334,0.9602649006622517,0.019867549668874173,0.019867549668874173,0.12582781456953643,0.2119205298013245,0.6622516556291391,0,1,1,LowVerify,2
142,0.4482758620689655,0.9241379310344827,0.8344827586206897,0.9605263157894737,0.019736842105263157,0.019736842105263157,0.125,0.21052631578947367,0.6644736842105262,0,1,1,LowVerify,2
143,0.4452054794520548,0.9246575342465754,0.8356164383561644,0.9607843137254902,0.0196078431372549,0.0196078431372549,0.12418300653594772,0.20915032679738563,0.6666666666666666,0,1,1,LowVerify,2
144,0.4421768707482993,0.9251700680272109,0.8367346938775511,0.9610389610389611,0.01948051948051948,0.01948051948051948,0.12337662337662338,0.2077922077922078,0.6688311688311688,0,1,1,LowVerify,2
145,0.4391891891891892,0.9256756756756757,0.8378378378378378,0.9612903225806452,0.01935483870967742,0.01935483870967742,0.12258064516129033,0.20645161290322578,0.6709677419354839,0,1,1,LowVerify,2
146,0.436241610738255,0.9261744966442953,0.8389261744966443,0.9615384615384616,0.019230769230769232,0.019230769230769232,0.1217948717948718,0.20512820512820515,0.673076923076923,0,1,1,LowVerify,2
