epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.418,0.43333333333333335,0.4,0.42727272727272725,1.184,0.43333333333333335,1.4,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.184,0.648,0.204,0.408,0.388,0.324,0.0,0.676,0.0995
1,0.46,0.5694444444444444,0.3880952380952381,0.41818181818181815,1.228,0.5694444444444444,1.388095238095238,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.228,0.736,0.155,0.462,0.383,0.368,0.0,0.632,0.09900250000000001
2,0.509,0.7166666666666667,0.3738095238095238,0.42727272727272725,1.275,0.7166666666666667,1.3738095238095238,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.275,0.83,0.102,0.521,0.377,0.415,0.0,0.585,0.0985074875
3,0.532,0.7694444444444445,0.3904761904761905,0.41363636363636364,1.301,0.7694444444444445,1.3904761904761904,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.301,0.882,0.083,0.533,0.384,0.441,0.0,0.559,0.09801495006250001
4,0.547,0.8194444444444444,0.38571428571428573,0.4090909090909091,1.317,0.8194444444444444,1.3857142857142857,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.317,0.914,0.065,0.553,0.382,0.457,0.0,0.543,0.09752487531218751
5,0.558,0.8611111111111112,0.37857142857142856,0.40454545454545454,1.329,0.8611111111111112,1.3785714285714286,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.329,0.938,0.05,0.571,0.379,0.469,0.0,0.531,0.09703725093562657
6,0.594,0.9083333333333333,0.4095238095238095,0.4318181818181818,1.359,0.9083333333333333,1.4095238095238096,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.359,0.998,0.033,0.575,0.392,0.499,0.0,0.501,0.09655206468094843
7,0.595,0.9277777777777778,0.4119047619047619,0.4,1.367,0.9277777777777778,1.411904761904762,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.367,1.014,0.026,0.581,0.393,0.507,0.0,0.493,0.09606930435754368
8,0.592,0.9111111111111111,0.42142857142857143,0.39545454545454545,1.365,0.9111111111111111,1.4214285714285715,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.365,1.01,0.032,0.571,0.397,0.505,0.0,0.495,0.09558895783575597
9,0.624,0.9305555555555556,0.4642857142857143,0.42727272727272725,1.39,0.9305555555555556,1.4642857142857142,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.39,1.06,0.025,0.56,0.415,0.53,0.0,0.47,0.09511101304657718
10,0.648,0.9388888888888889,0.5142857142857142,0.42727272727272725,1.414,0.9388888888888889,1.5142857142857142,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.414,1.108,0.022,0.542,0.436,0.554,0.0,0.446,0.09463545798134429
