epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.248,0.1361111111111111,0.3547619047619048,0.22727272727272727,1.048,0.1361111111111111,1.338095238095238,1.9863636363636363,0.094,0.08055555555555556,0.12857142857142856,0.05,0.8895599999999999,0.9953,-0.84356,0.388,0.311,0.33,0.359,0.191,0.003,0.806,0.0995
1,0.229,0.07222222222222222,0.3738095238095238,0.20909090909090908,0.96,0.07777777777777778,1.207142857142857,1.9318181818181819,0.092,0.05,0.15714285714285714,0.03636363636363636,0.80802,0.9907000000000001,-0.78646,0.258,0.332,0.376,0.292,0.115,0.015,0.87,0.09900250000000001
2,0.222,0.06111111111111111,0.36428571428571427,0.21363636363636362,0.919,0.09444444444444444,1.111904761904762,1.9,0.08,0.044444444444444446,0.14285714285714285,0.01818181818181818,0.75461,0.9867000000000001,-0.7855899999999999,0.194,0.326,0.429,0.245,0.081,0.022,0.897,0.0985074875
3,0.219,0.04722222222222222,0.36666666666666664,0.21818181818181817,0.892,0.10833333333333334,1.0452380952380953,1.8818181818181818,0.077,0.03611111111111111,0.13333333333333333,0.03636363636363636,0.7182799999999999,0.9828500000000002,-0.7786700000000001,0.146,0.321,0.466,0.213,0.058,0.026,0.916,0.09801495006250001
4,0.201,0.06111111111111111,0.33095238095238094,0.18181818181818182,0.896,0.15,1.0380952380952382,1.8454545454545455,0.083,0.04722222222222222,0.13095238095238096,0.05,0.68495,0.9787000000000002,-0.77967,0.176,0.306,0.492,0.202,0.07,0.034,0.896,0.09752487531218751
5,0.197,0.07777777777777778,0.29285714285714287,0.20909090909090908,0.895,0.19444444444444445,1.0214285714285714,1.8,0.088,0.058333333333333334,0.1261904761904762,0.06363636363636363,0.65223,0.9743000000000002,-0.77428,0.204,0.29,0.525,0.185,0.079,0.044,0.877,0.09703725093562657
6,0.196,0.041666666666666664,0.319047619047619,0.21363636363636362,0.901,0.20555555555555555,1.0404761904761906,1.7727272727272727,0.078,0.027777777777777776,0.1380952380952381,0.045454545454545456,0.62828,0.9704000000000003,-0.7990499999999999,0.223,0.286,0.527,0.187,0.091,0.05,0.859,0.09655206468094843
7,0.174,0.06666666666666667,0.27380952380952384,0.1590909090909091,0.912,0.25833333333333336,1.0333333333333334,1.75,0.073,0.03888888888888889,0.12142857142857143,0.03636363636363636,0.6042799999999999,0.9667500000000004,-0.8149999999999998,0.255,0.267,0.554,0.179,0.107,0.055,0.838,0.09606930435754368
8,0.153,0.058333333333333334,0.23333333333333334,0.15454545454545454,0.913,0.2833333333333333,1.0214285714285714,1.7363636363636363,0.067,0.04722222222222222,0.09761904761904762,0.04090909090909091,0.5873700000000001,0.9634000000000003,-0.8290899999999999,0.257,0.258,0.571,0.171,0.111,0.058,0.831,0.09558895783575597
9,0.14,0.04722222222222222,0.20238095238095238,0.17272727272727273,0.925,0.3194444444444444,1.0214285714285714,1.731818181818182,0.054,0.027777777777777776,0.09047619047619047,0.02727272727272727,0.5713800000000001,0.9607000000000003,-0.8550099999999999,0.268,0.245,0.585,0.17,0.124,0.059,0.817,0.09511101304657718
10,0.116,0.05,0.15714285714285714,0.14545454545454545,0.93,0.3416666666666667,1.0214285714285714,1.7181818181818183,0.047,0.03333333333333333,0.07380952380952381,0.01818181818181818,0.5620299999999999,0.9583500000000003,-0.8736499999999998,0.283,0.237,0.596,0.167,0.132,0.062,0.806,0.09463545798134429
11,0.094,0.06111111111111111,0.09285714285714286,0.15,0.942,0.375,1.0214285714285714,1.7181818181818183,0.038,0.041666666666666664,0.04285714285714286,0.022727272727272728,0.5456099999999999,0.9564500000000005,-0.8875799999999999,0.299,0.225,0.608,0.167,0.144,0.062,0.794,0.09416228069143756
12,0.082,0.041666666666666664,0.07380952380952381,0.16363636363636364,0.945,0.4,1.0119047619047619,1.709090909090909,0.031,0.030555555555555555,0.02619047619047619,0.04090909090909091,0.53585,0.9549000000000003,-0.9042399999999999,0.297,0.216,0.623,0.161,0.149,0.064,0.787,0.09369146928798038
