epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.338,0.20303030303030303,0.425,0.3526315789473684,1.13,0.20303030303030303,1.4229166666666666,2.0,0.06,0.07575757575757576,0.06666666666666667,0.015789473684210527,0.9286500000000001,0.9970000000000001,-0.99865,0.54,0.263,0.344,0.393,0.27,0.0,0.73,0.0995
1,0.34,0.21818181818181817,0.40625,0.38421052631578945,1.087,0.23030303030303031,1.3208333333333333,1.9842105263157894,0.083,0.09090909090909091,0.09166666666666666,0.04736842105263158,0.83724,0.9928500000000001,-0.9125899999999999,0.462,0.254,0.405,0.341,0.23,0.003,0.767,0.09900250000000001
2,0.402,0.39090909090909093,0.4270833333333333,0.35789473684210527,1.093,0.42424242424242425,1.2229166666666667,1.9263157894736842,0.095,0.10909090909090909,0.10416666666666667,0.04736842105263158,0.75001,0.9881,-0.91077,0.511,0.19,0.527,0.283,0.247,0.014,0.739,0.0985074875
3,0.425,0.44545454545454544,0.42291666666666666,0.39473684210526316,1.064,0.48484848484848486,1.1479166666666667,1.8578947368421053,0.113,0.19090909090909092,0.08958333333333333,0.03684210526315789,0.66376,0.9824500000000003,-0.86475,0.503,0.17,0.596,0.234,0.231,0.027,0.742,0.09801495006250001
4,0.403,0.38181818181818183,0.4270833333333333,0.37894736842105264,1.026,0.47575757575757577,1.0875,1.8263157894736841,0.095,0.13636363636363635,0.09583333333333334,0.021052631578947368,0.61289,0.9777000000000001,-0.88013,0.433,0.173,0.628,0.199,0.199,0.033,0.768,0.09752487531218751
5,0.403,0.396969696969697,0.4270833333333333,0.3526315789473684,1.02,0.49393939393939396,1.075,1.7947368421052632,0.093,0.1393939393939394,0.08958333333333333,0.021052631578947368,0.57628,0.9730500000000003,-0.89039,0.444,0.167,0.646,0.187,0.199,0.039,0.762,0.09703725093562657
6,0.404,0.38181818181818183,0.42916666666666664,0.37894736842105264,1.007,0.509090909090909,1.0458333333333334,1.7736842105263158,0.086,0.12121212121212122,0.08958333333333333,0.015789473684210527,0.5539000000000001,0.96875,-0.8986199999999999,0.424,0.162,0.669,0.169,0.19,0.043,0.767,0.09655206468094843
7,0.401,0.3606060606060606,0.4395833333333333,0.3736842105263158,1.008,0.5151515151515151,1.04375,1.7736842105263158,0.087,0.10909090909090909,0.09375,0.031578947368421054,0.54303,0.9644000000000001,-0.9101299999999999,0.417,0.16,0.672,0.168,0.191,0.043,0.766,0.09606930435754368
8,0.406,0.38484848484848483,0.4395833333333333,0.35789473684210527,1.02,0.5484848484848485,1.05,1.763157894736842,0.092,0.12424242424242424,0.09791666666666667,0.021052631578947368,0.5320699999999999,0.9598000000000002,-0.91704,0.446,0.149,0.682,0.169,0.205,0.045,0.75,0.09558895783575597
9,0.423,0.4121212121212121,0.44583333333333336,0.38421052631578945,1.036,0.5787878787878787,1.0666666666666667,1.7526315789473683,0.089,0.12424242424242424,0.07916666666666666,0.05263157894736842,0.51593,0.9553500000000004,-0.9308599999999999,0.485,0.139,0.686,0.175,0.223,0.047,0.73,0.09511101304657718
10,0.447,0.4575757575757576,0.46458333333333335,0.38421052631578945,1.047,0.6151515151515151,1.0791666666666666,1.7157894736842105,0.101,0.18484848484848485,0.075,0.021052631578947368,0.49615,0.9503000000000001,-0.92622,0.538,0.127,0.699,0.174,0.241,0.054,0.705,0.09463545798134429
11,0.412,0.41515151515151516,0.4270833333333333,0.3684210526315789,1.038,0.6333333333333333,1.0541666666666667,1.7,0.096,0.16363636363636364,0.06875,0.04736842105263158,0.4761,0.9455000000000003,-0.92195,0.512,0.121,0.72,0.159,0.235,0.057,0.708,0.09416228069143756
12,0.408,0.38484848484848483,0.4354166666666667,0.37894736842105264,1.039,0.6363636363636364,1.0645833333333334,1.6736842105263159,0.09,0.14545454545454545,0.07916666666666666,0.021052631578947368,0.46232,0.9410000000000002,-0.93522,0.523,0.12,0.721,0.159,0.241,0.062,0.697,0.09369146928798038
