epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.217,0.11724137931034483,0.22631578947368422,0.38571428571428573,0.85,0.0,1.0,2.0,0.043,0.041379310344827586,0.04912280701754386,0.02142857142857143,0.9489000000000001,0.99785,-0.7559000000000001,0.0,0.29,0.57,0.14,0.0,0.0,1.0,0.0995
1,0.19,0.04827586206896552,0.21929824561403508,0.36428571428571427,0.847,0.0034482758620689655,1.0,1.9714285714285715,0.04,0.02413793103448276,0.04912280701754386,0.03571428571428571,0.90593,0.9959499999999999,-0.76403,0.009,0.289,0.575,0.136,0.001,0.004,0.995,0.09900250000000001
2,0.174,0.05862068965517241,0.18421052631578946,0.37142857142857144,0.841,0.010344827586206896,1.0,1.9142857142857144,0.036,0.020689655172413793,0.0456140350877193,0.02857142857142857,0.87157,0.9941500000000001,-0.7706400000000001,0.027,0.287,0.585,0.128,0.003,0.012,0.985,0.0985074875
3,0.169,0.04827586206896552,0.1824561403508772,0.36428571428571427,0.837,0.010344827586206896,1.0,1.8857142857142857,0.026,0.017241379310344827,0.031578947368421054,0.02142857142857143,0.85276,0.9935000000000003,-0.7921900000000001,0.036,0.287,0.589,0.124,0.003,0.016,0.981,0.09801495006250001
4,0.168,0.034482758620689655,0.18947368421052632,0.35714285714285715,0.836,0.010344827586206896,1.0,1.8785714285714286,0.034,0.006896551724137931,0.043859649122807015,0.05,0.8309200000000001,0.9918000000000002,-0.78016,0.038,0.287,0.59,0.123,0.003,0.017,0.98,0.09752487531218751
5,0.176,0.03103448275862069,0.1912280701754386,0.4142857142857143,0.828,0.013793103448275862,1.0,1.8142857142857143,0.024,0.020689655172413793,0.02280701754385965,0.03571428571428571,0.8125600000000001,0.9916000000000003,-0.78564,0.057,0.286,0.6,0.114,0.004,0.026,0.97,0.09703725093562657
6,0.173,0.04482758620689655,0.19298245614035087,0.35714285714285715,0.823,0.017241379310344827,1.0,1.7714285714285714,0.024,0.006896551724137931,0.03508771929824561,0.014285714285714285,0.80053,0.9904000000000002,-0.7869700000000001,0.069,0.285,0.607,0.108,0.005,0.032,0.963,0.09655206468094843
7,0.18,0.034482758620689655,0.2,0.4,0.823,0.02413793103448276,1.0,1.7571428571428571,0.027,0.010344827586206896,0.02982456140350877,0.05,0.7861199999999999,0.9896500000000001,-0.7815899999999999,0.075,0.283,0.611,0.106,0.007,0.034,0.959,0.09606930435754368
8,0.169,0.07586206896551724,0.1736842105263158,0.34285714285714286,0.82,0.027586206896551724,1.0,1.7285714285714286,0.035,0.027586206896551724,0.04035087719298246,0.02857142857142857,0.7678599999999999,0.9879000000000001,-0.76674,0.085,0.282,0.616,0.102,0.008,0.038,0.954,0.09558895783575597
9,0.149,0.020689655172413793,0.1631578947368421,0.35714285714285715,0.82,0.04827586206896552,1.0,1.6857142857142857,0.028,0.006896551724137931,0.03508771929824561,0.04285714285714286,0.75821,0.9865000000000004,-0.7823499999999999,0.103,0.276,0.628,0.096,0.014,0.044,0.942,0.09511101304657718
