epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
20,0.245,0.15517241379310345,0.2807017543859649,0.2857142857142857,1.023,0.6758620689655173,1.0491228070175438,1.6357142857142857,0.044,0.041379310344827586,0.04912280701754386,0.02857142857142857,0.42986,0.9290500000000005,-0.9691299999999999,0.399,0.094,0.789,0.117,0.224,0.051,0.725,0.09000874278732444
21,0.238,0.15517241379310345,0.2614035087719298,0.3142857142857143,1.029,0.6896551724137931,1.0526315789473684,1.6357142857142857,0.053,0.04827586206896552,0.05964912280701754,0.03571428571428571,0.41806,0.9264000000000007,-0.9642,0.407,0.09,0.791,0.119,0.23,0.051,0.719,0.08955869907338782
22,0.225,0.17586206896551723,0.23157894736842105,0.3,1.026,0.7034482758620689,1.0403508771929824,1.6357142857142857,0.051,0.06896551724137931,0.04736842105263158,0.02857142857142857,0.41057000000000005,0.9238500000000007,-0.9675099999999999,0.403,0.086,0.802,0.112,0.227,0.051,0.722,0.08911090557802087
23,0.208,0.1482758620689655,0.20877192982456141,0.32857142857142857,1.023,0.7068965517241379,1.0333333333333334,1.6357142857142857,0.044,0.05172413793103448,0.042105263157894736,0.03571428571428571,0.40893000000000007,0.9216500000000005,-0.9773599999999999,0.388,0.085,0.807,0.108,0.224,0.051,0.725,0.08866535105013076
24,0.19,0.13793103448275862,0.18421052631578946,0.32142857142857145,1.02,0.7,1.0298245614035089,1.6428571428571428,0.037,0.05172413793103448,0.031578947368421054,0.02857142857142857,0.4036,0.9198000000000007,-0.9776699999999999,0.377,0.087,0.806,0.107,0.22,0.05,0.73,0.08822202429488012
25,0.2,0.11724137931034483,0.21578947368421053,0.30714285714285716,1.027,0.6931034482758621,1.0456140350877192,1.6428571428571428,0.04,0.02413793103448276,0.04736842105263158,0.04285714285714286,0.39673,0.9178000000000008,-0.9801299999999998,0.387,0.089,0.795,0.116,0.227,0.05,0.723,0.08778091417340572
26,0.182,0.11724137931034483,0.19473684210526315,0.2642857142857143,1.018,0.6793103448275862,1.0368421052631578,1.6428571428571428,0.038,0.03793103448275862,0.042105263157894736,0.02142857142857143,0.38980000000000004,0.9159000000000006,-0.97307,0.373,0.093,0.796,0.111,0.218,0.05,0.732,0.0873420096025387
27,0.184,0.15862068965517243,0.17894736842105263,0.2571428571428571,1.026,0.7172413793103448,1.0350877192982457,1.6285714285714286,0.033,0.04827586206896552,0.02982456140350877,0.014285714285714285,0.3861200000000001,0.9142500000000007,-0.98932,0.398,0.082,0.81,0.108,0.228,0.052,0.72,0.086905299554526
28,0.184,0.2206896551724138,0.15263157894736842,0.2357142857142857,1.041,0.7517241379310344,1.043859649122807,1.6285714285714286,0.036,0.06206896551724138,0.028070175438596492,0.014285714285714285,0.38323,0.9124500000000009,-1.0021099999999998,0.436,0.072,0.815,0.113,0.243,0.052,0.705,0.08647077305675337
29,0.158,0.2,0.12631578947368421,0.2,1.039,0.7689655172413793,1.0315789473684212,1.6285714285714286,0.044,0.06896551724137931,0.03508771929824561,0.02857142857142857,0.37312,0.9102500000000008,-0.9848899999999998,0.421,0.067,0.827,0.106,0.241,0.052,0.707,0.0860384191914696
30,0.144,0.20689655172413793,0.10350877192982456,0.17857142857142858,1.032,0.7758620689655172,1.0175438596491229,1.6214285714285714,0.031,0.06551724137931035,0.01929824561403509,0.007142857142857143,0.37098000000000003,0.9087000000000008,-0.9988599999999999,0.411,0.065,0.838,0.097,0.235,0.053,0.712,0.08560822709551225
31,0.167,0.18275862068965518,0.15789473684210525,0.17142857142857143,1.045,0.7724137931034483,1.0421052631578946,1.6214285714285714,0.026,0.03103448275862069,0.028070175438596492,0.007142857142857143,0.37133000000000005,0.9084000000000009,-1.01935,0.431,0.066,0.823,0.111,0.248,0.053,0.699,0.08518018596003468
32,0.153,0.2,0.14210526315789473,0.1,1.05,0.7896551724137931,1.0421052631578946,1.6214285714285714,0.041,0.07586206896551724,0.02456140350877193,0.03571428571428571,0.36236000000000007,0.906350000000001,-1.00003,0.441,0.061,0.828,0.111,0.253,0.053,0.694,0.08475428503023451
33,0.143,0.19310344827586207,0.13508771929824562,0.07142857142857142,1.057,0.8172413793103448,1.0421052631578946,1.6142857142857143,0.033,0.07586206896551724,0.01929824561403509,0.0,0.35492000000000007,0.904700000000001,-1.01656,0.449,0.053,0.837,0.11,0.261,0.054,0.685,0.08433051360508334
34,0.137,0.20344827586206896,0.11929824561403508,0.07142857142857142,1.056,0.8275862068965517,1.0350877192982457,1.6142857142857143,0.03,0.05862068965517241,0.021052631578947368,0.007142857142857143,0.35196000000000005,0.9042000000000009,-1.02304,0.447,0.05,0.844,0.106,0.26,0.054,0.686,0.08390886103705793
35,0.13,0.17586206896551723,0.12982456140350876,0.03571428571428571,1.053,0.8172413793103448,1.03859649122807,1.6,0.029,0.04827586206896552,0.02456140350877193,0.007142857142857143,0.34892,0.9027500000000008,-1.02096,0.444,0.053,0.841,0.106,0.259,0.056,0.685,0.08348931673187264
36,0.138,0.19310344827586207,0.13157894736842105,0.05,1.067,0.8344827586206897,1.0526315789473684,1.6071428571428572,0.038,0.06206896551724138,0.031578947368421054,0.014285714285714285,0.33912,0.9008500000000008,-1.0192,0.468,0.048,0.837,0.115,0.272,0.055,0.673,0.08307187014821328
37,0.118,0.16896551724137931,0.10877192982456141,0.05,1.055,0.8413793103448276,1.0333333333333334,1.5857142857142856,0.029,0.06206896551724138,0.01929824561403509,0.0,0.33569000000000004,0.8994000000000009,-1.02257,0.447,0.046,0.853,0.101,0.263,0.058,0.679,0.08265651079747222
38,0.082,0.09655172413793103,0.08070175438596491,0.05714285714285714,1.045,0.8344827586206897,1.0192982456140351,1.5857142857142856,0.023,0.041379310344827586,0.017543859649122806,0.007142857142857143,0.33611,0.900250000000001,-1.0224199999999999,0.408,0.048,0.859,0.093,0.253,0.058,0.689,0.08224322824348486
39,0.077,0.07586206896551724,0.08947368421052632,0.02857142857142857,1.061,0.8379310344827586,1.043859649122807,1.5928571428571427,0.021,0.03103448275862069,0.021052631578947368,0.0,0.33264000000000005,0.9002000000000011,-1.03653,0.429,0.047,0.845,0.108,0.268,0.057,0.675,0.08183201210226744
40,0.058,0.08275862068965517,0.05789473684210526,0.007142857142857143,1.044,0.8413793103448276,1.0157894736842106,1.5785714285714285,0.029,0.05172413793103448,0.02280701754385965,0.007142857142857143,0.3252400000000001,0.8987500000000009,-1.0076,0.404,0.046,0.864,0.09,0.253,0.059,0.688,0.0814228520417561
41,0.055,0.08275862068965517,0.03859649122807018,0.06428571428571428,1.041,0.8448275862068966,1.0105263157894737,1.5714285714285714,0.013,0.034482758620689655,0.0017543859649122807,0.014285714285714285,0.3298000000000001,0.9001000000000012,-1.03256,0.401,0.045,0.869,0.086,0.251,0.06,0.689,0.08101573778154732
42,0.078,0.08620689655172414,0.08421052631578947,0.03571428571428571,1.049,0.8448275862068966,1.0228070175438597,1.5785714285714285,0.019,0.03793103448275862,0.014035087719298246,0.0,0.3308500000000001,0.9001500000000011,-1.0310499999999998,0.414,0.045,0.861,0.094,0.258,0.059,0.683,0.08061065909263958
43,0.071,0.06206896551724138,0.08421052631578947,0.03571428571428571,1.057,0.8448275862068966,1.0350877192982457,1.5857142857142856,0.018,0.020689655172413793,0.015789473684210527,0.02142857142857143,0.3293000000000001,0.9002500000000012,-1.03745,0.419,0.045,0.853,0.102,0.265,0.058,0.677,0.08020760579717638
44,0.072,0.09655172413793103,0.07368421052631578,0.014285714285714285,1.05,0.8413793103448276,1.0280701754385966,1.5714285714285714,0.022,0.03103448275862069,0.02280701754385965,0.0,0.32282000000000005,0.9001500000000011,-1.02152,0.424,0.046,0.858,0.096,0.26,0.06,0.68,0.0798065677681905
45,0.065,0.11379310344827587,0.04912280701754386,0.02857142857142857,1.037,0.8379310344827586,1.0070175438596491,1.5714285714285714,0.019,0.05517241379310345,0.005263157894736842,0.0,0.3236800000000001,0.9012000000000011,-1.0188599999999999,0.404,0.047,0.869,0.084,0.247,0.06,0.693,0.07940753492934956
46,0.056,0.07586206896551724,0.0456140350877193,0.05714285714285714,1.036,0.8413793103448276,1.0035087719298246,1.5714285714285714,0.013,0.03103448275862069,0.007017543859649123,0.0,0.32643000000000005,0.9025500000000013,-1.02575,0.39,0.046,0.872,0.082,0.246,0.06,0.694,0.07901049725470281
47,0.065,0.09310344827586207,0.06140350877192982,0.02142857142857143,1.049,0.8586206896551725,1.0157894736842106,1.5785714285714285,0.016,0.034482758620689655,0.008771929824561403,0.007142857142857143,0.32689000000000007,0.9027500000000013,-1.03346,0.412,0.041,0.869,0.09,0.258,0.059,0.683,0.0786154447684293
48,0.08,0.13448275862068965,0.06315789473684211,0.03571428571428571,1.051,0.8655172413793103,1.0140350877192983,1.5857142857142856,0.024,0.04827586206896552,0.017543859649122806,0.0,0.3239900000000001,0.9015500000000014,-1.0241,0.422,0.039,0.871,0.09,0.259,0.058,0.683,0.07822236754458715
49,0.063,0.07241379310344828,0.06842105263157895,0.02142857142857143,1.062,0.8793103448275862,1.0263157894736843,1.5857142857142856,0.02,0.03793103448275862,0.015789473684210527,0.0,0.32138000000000005,0.9015500000000014,-1.0393899999999998,0.422,0.035,0.868,0.097,0.27,0.058,0.672,0.07783125570686422
50,0.042,0.041379310344827586,0.0456140350877193,0.02857142857142857,1.055,0.8827586206896552,1.0105263157894737,1.5928571428571427,0.012,0.017241379310344827,0.012280701754385965,0.0,0.32316000000000006,0.9029500000000013,-1.0447800000000003,0.394,0.034,0.877,0.089,0.262,0.057,0.681,0.0774420994283299
51,0.037,0.013793103448275862,0.05263157894736842,0.02142857142857143,1.059,0.8793103448275862,1.0140350877192983,1.6142857142857143,0.007,0.0034482758620689655,0.008771929824561403,0.007142857142857143,0.32582000000000005,0.9086000000000014,-1.05466,0.383,0.035,0.871,0.094,0.263,0.054,0.683,0.07705488893118825
52,0.041,0.05517241379310345,0.031578947368421054,0.05,1.056,0.8931034482758621,1.0017543859649123,1.6142857142857143,0.009,0.010344827586206896,0.008771929824561403,0.007142857142857143,0.3283600000000001,0.9121500000000016,-1.04954,0.385,0.031,0.882,0.087,0.26,0.054,0.686,0.07666961448653231
53,0.032,0.034482758620689655,0.02982456140350877,0.03571428571428571,1.05,0.8758620689655172,1.0,1.6142857142857143,0.006,0.010344827586206896,0.005263157894736842,0.0,0.3337800000000001,0.9178500000000016,-1.04942,0.372,0.036,0.878,0.086,0.254,0.054,0.692,0.07628626641409965
54,0.033,0.05172413793103448,0.01929824561403509,0.05,1.049,0.8689655172413793,1.0017543859649123,1.6142857142857143,0.009,0.02413793103448276,0.0,0.014285714285714285,0.33657000000000015,0.9224000000000014,-1.0427899999999999,0.377,0.038,0.875,0.087,0.253,0.054,0.693,0.07590483508202915
55,0.056,0.041379310344827586,0.06666666666666667,0.04285714285714286,1.053,0.8655172413793103,1.0157894736842106,1.5928571428571427,0.011,0.010344827586206896,0.012280701754385965,0.007142857142857143,0.33821,0.9268500000000015,-1.04364,0.395,0.039,0.869,0.092,0.26,0.057,0.683,0.075525310906619
56,0.045,0.04482758620689655,0.04736842105263158,0.03571428571428571,1.043,0.8413793103448276,1.012280701754386,1.5857142857142856,0.009,0.013793103448275862,0.008771929824561403,0.0,0.34144000000000013,0.9294000000000014,-1.0372299999999999,0.387,0.046,0.865,0.089,0.251,0.058,0.691,0.07514768435208591
57,0.049,0.06896551724137931,0.042105263157894736,0.03571428571428571,1.039,0.8448275862068966,1.0035087719298246,1.5857142857142856,0.012,0.017241379310344827,0.010526315789473684,0.007142857142857143,0.3422200000000001,0.9318000000000015,-1.0277799999999997,0.385,0.045,0.871,0.084,0.247,0.058,0.695,0.07477194593032548
58,0.033,0.020689655172413793,0.043859649122807015,0.014285714285714285,1.035,0.8172413793103448,1.0052631578947369,1.6071428571428572,0.011,0.010344827586206896,0.014035087719298246,0.0,0.34440000000000015,0.9332500000000016,-1.0261799999999999,0.359,0.053,0.859,0.088,0.24,0.055,0.705,0.07439808620067385
59,0.041,0.06206896551724138,0.031578947368421054,0.03571428571428571,1.04,0.8241379310344827,1.0105263157894737,1.6071428571428572,0.013,0.02413793103448276,0.010526315789473684,0.0,0.3457400000000001,0.9356000000000015,-1.0283400000000003,0.379,0.051,0.858,0.091,0.245,0.055,0.7,0.07402609576967048
60,0.046,0.041379310344827586,0.04912280701754386,0.04285714285714286,1.039,0.8206896551724138,1.0105263157894737,1.6071428571428572,0.014,0.017241379310344827,0.012280701754385965,0.014285714285714285,0.3446400000000001,0.9379000000000015,-1.0239,0.372,0.052,0.857,0.091,0.244,0.055,0.701,0.07365596529082213
61,0.045,0.05172413793103448,0.042105263157894736,0.04285714285714286,1.035,0.8241379310344827,1.0035087719298246,1.6,0.005,0.010344827586206896,0.0035087719298245615,0.0,0.3506200000000001,0.9436500000000017,-1.0359800000000001,0.37,0.051,0.863,0.086,0.241,0.056,0.703,0.07328768546436802
62,0.042,0.04482758620689655,0.042105263157894736,0.03571428571428571,1.036,0.8206896551724138,1.0070175438596491,1.6,0.01,0.020689655172413793,0.007017543859649123,0.0,0.3537000000000002,0.9454000000000017,-1.02908,0.371,0.052,0.86,0.088,0.242,0.056,0.702,0.07292124703704618
63,0.049,0.06551724137931035,0.03684210526315789,0.06428571428571428,1.039,0.8241379310344827,1.0087719298245614,1.6071428571428572,0.007,0.010344827586206896,0.005263157894736842,0.007142857142857143,0.3569400000000001,0.9490500000000015,-1.03524,0.378,0.051,0.859,0.09,0.244,0.055,0.701,0.07255664080186094
64,0.051,0.07241379310344828,0.042105263157894736,0.04285714285714286,1.029,0.8068965517241379,1.0017543859649123,1.6,0.008,0.020689655172413793,0.0035087719298245615,0.0,0.36161000000000015,0.9536500000000017,-1.02567,0.369,0.056,0.859,0.085,0.235,0.056,0.709,0.07219385759785164
65,0.061,0.1103448275862069,0.043859649122807015,0.02857142857142857,1.038,0.8206896551724138,1.0087719298245614,1.6071428571428572,0.017,0.03793103448275862,0.008771929824561403,0.007142857142857143,0.36284000000000016,0.9543500000000014,-1.02223,0.39,0.052,0.858,0.09,0.243,0.055,0.702,0.07183288830986238
66,0.063,0.09310344827586207,0.054385964912280704,0.03571428571428571,1.049,0.8379310344827586,1.0157894736842106,1.6214285714285714,0.013,0.027586206896551724,0.008771929824561403,0.0,0.36254000000000014,0.9549000000000014,-1.0357,0.394,0.047,0.857,0.096,0.252,0.053,0.695,0.07147372386831308
67,0.055,0.041379310344827586,0.06315789473684211,0.05,1.054,0.8344827586206897,1.024561403508772,1.6285714285714286,0.017,0.027586206896551724,0.014035087719298246,0.007142857142857143,0.3587300000000001,0.9551000000000014,-1.03319,0.386,0.048,0.85,0.102,0.256,0.052,0.692,0.07111635524897152
68,0.036,0.04482758620689655,0.02982456140350877,0.04285714285714286,1.044,0.8379310344827586,1.0070175438596491,1.6214285714285714,0.01,0.013793103448275862,0.010526315789473684,0.0,0.36034000000000016,0.9576000000000015,-1.03561,0.37,0.047,0.862,0.091,0.247,0.053,0.7,0.07076077347272666
69,0.057,0.05517241379310345,0.06315789473684211,0.03571428571428571,1.041,0.8275862068965517,1.0070175438596491,1.6214285714285714,0.008,0.0034482758620689655,0.010526315789473684,0.007142857142857143,0.3634400000000001,0.9602000000000013,-1.0360999999999998,0.37,0.05,0.859,0.091,0.244,0.053,0.703,0.07040696960536302
70,0.042,0.034482758620689655,0.04736842105263158,0.03571428571428571,1.037,0.803448275862069,1.012280701754386,1.6214285714285714,0.015,0.02413793103448276,0.014035087719298246,0.0,0.3619000000000001,0.9607500000000014,-1.0204600000000001,0.363,0.057,0.849,0.094,0.24,0.053,0.707,0.0700549347573362
71,0.047,0.05517241379310345,0.04736842105263158,0.02857142857142857,1.032,0.7965517241379311,1.0070175438596491,1.6214285714285714,0.009,0.017241379310344827,0.007017543859649123,0.0,0.3655100000000001,0.9633000000000015,-1.02661,0.361,0.059,0.85,0.091,0.235,0.053,0.712,0.06970466008354953
72,0.06,0.05517241379310345,0.056140350877192984,0.08571428571428572,1.037,0.8,1.0140350877192983,1.6214285714285714,0.02,0.03103448275862069,0.014035087719298246,0.02142857142857143,0.36146000000000017,0.9623000000000017,-1.01295,0.37,0.058,0.847,0.095,0.24,0.053,0.707,0.06935613678313178
73,0.043,0.07586206896551724,0.03333333333333333,0.014285714285714285,1.032,0.8103448275862069,1.0035087719298246,1.6071428571428572,0.011,0.02413793103448276,0.007017543859649123,0.0,0.3643900000000001,0.9640000000000015,-1.02393,0.371,0.055,0.858,0.087,0.237,0.055,0.708,0.06900935609921612
74,0.043,0.041379310344827586,0.043859649122807015,0.04285714285714286,1.033,0.8068965517241379,1.0070175438596491,1.6071428571428572,0.012,0.013793103448275862,0.014035087719298246,0.0,0.36577000000000015,0.9674000000000017,-1.02238,0.364,0.056,0.855,0.089,0.238,0.055,0.707,0.06866430931872003
75,0.038,0.04827586206896552,0.028070175438596492,0.05714285714285714,1.033,0.7965517241379311,1.0070175438596491,1.6285714285714286,0.009,0.013793103448275862,0.007017543859649123,0.007142857142857143,0.3691700000000001,0.9690500000000017,-1.0274,0.357,0.059,0.849,0.092,0.235,0.052,0.713,0.06832098777212643
76,0.051,0.041379310344827586,0.0456140350877193,0.09285714285714286,1.042,0.803448275862069,1.0140350877192983,1.65,0.005,0.013793103448275862,0.0017543859649122807,0.0,0.3750300000000002,0.9733500000000015,-1.04286,0.359,0.057,0.844,0.099,0.241,0.049,0.71,0.0679793828332658
77,0.052,0.03793103448275862,0.04736842105263158,0.1,1.042,0.7896551724137931,1.0192982456140351,1.6571428571428573,0.015,0.017241379310344827,0.015789473684210527,0.007142857142857143,0.3729000000000001,0.9748500000000015,-1.02487,0.358,0.061,0.836,0.103,0.24,0.048,0.712,0.06763948591909946
78,0.071,0.0896551724137931,0.054385964912280704,0.1,1.049,0.8241379310344827,1.0175438596491229,1.6428571428571428,0.011,0.017241379310344827,0.007017543859649123,0.014285714285714285,0.3745300000000002,0.9774500000000016,-1.03963,0.385,0.051,0.849,0.1,0.249,0.05,0.701,0.06730128848950397
79,0.066,0.1103448275862069,0.04736842105263158,0.05,1.051,0.8172413793103448,1.0157894736842106,1.6785714285714286,0.018,0.027586206896551724,0.014035087719298246,0.014285714285714285,0.37067000000000017,0.9771500000000012,-1.02914,0.377,0.053,0.843,0.104,0.246,0.045,0.709,0.06696478204705644
80,0.075,0.10344827586206896,0.06666666666666667,0.05,1.061,0.8137931034482758,1.0315789473684212,1.6928571428571428,0.019,0.034482758620689655,0.015789473684210527,0.0,0.36998000000000014,0.9762000000000013,-1.04131,0.388,0.054,0.831,0.115,0.254,0.043,0.703,0.06662995813682115
81,0.082,0.11379310344827587,0.07017543859649122,0.06428571428571428,1.062,0.8206896551724138,1.0263157894736843,1.707142857142857,0.023,0.04482758620689655,0.014035087719298246,0.014285714285714285,0.3652700000000002,0.9752000000000013,-1.03429,0.383,0.052,0.834,0.114,0.253,0.041,0.706,0.06629680834613705
82,0.074,0.07931034482758621,0.07719298245614035,0.05,1.055,0.8068965517241379,1.024561403508772,1.6928571428571428,0.011,0.020689655172413793,0.008771929824561403,0.0,0.3691600000000002,0.9747500000000013,-1.0478899999999998,0.371,0.056,0.833,0.111,0.248,0.043,0.709,0.06596532430440637
83,0.051,0.06896551724137931,0.04912280701754386,0.02142857142857143,1.053,0.8137931034482758,1.0157894736842106,1.7,0.017,0.03103448275862069,0.014035087719298246,0.0,0.36975000000000013,0.9749000000000013,-1.03659,0.358,0.054,0.839,0.107,0.245,0.042,0.713,0.06563549768288433
84,0.036,0.05517241379310345,0.031578947368421054,0.014285714285714285,1.05,0.803448275862069,1.0087719298245614,1.7285714285714286,0.01,0.02413793103448276,0.005263157894736842,0.0,0.37505000000000016,0.9759500000000015,-1.0453,0.335,0.057,0.836,0.107,0.238,0.038,0.724,0.06530732019446991
85,0.056,0.05517241379310345,0.06315789473684211,0.02857142857142857,1.053,0.8,1.0157894736842106,1.7285714285714286,0.017,0.027586206896551724,0.014035087719298246,0.007142857142857143,0.3749100000000002,0.9751000000000015,-1.0358600000000002,0.342,0.058,0.831,0.111,0.241,0.038,0.721,0.06498078359349757
86,0.056,0.07586206896551724,0.05087719298245614,0.03571428571428571,1.046,0.7931034482758621,1.0087719298245614,1.7214285714285715,0.017,0.03793103448275862,0.008771929824561403,0.007142857142857143,0.37593000000000015,0.9762500000000015,-1.03002,0.34,0.06,0.834,0.106,0.235,0.039,0.726,0.06465587967553008
87,0.029,0.020689655172413793,0.03333333333333333,0.02857142857142857,1.046,0.7896551724137931,1.0087719298245614,1.7285714285714286,0.004,0.0034482758620689655,0.0035087719298245615,0.007142857142857143,0.3813800000000002,0.9796000000000011,-1.0474499999999998,0.321,0.061,0.832,0.107,0.234,0.038,0.728,0.06433260027715243
