epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.39,0.503448275862069,0.3368421052631579,0.37142857142857144,1.188,0.503448275862069,1.3368421052631578,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.188,0.676,0.144,0.524,0.332,0.338,0.0,0.662,0.0995
1,0.438,0.6827586206896552,0.3263157894736842,0.38571428571428573,1.234,0.6827586206896552,1.3263157894736841,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.234,0.768,0.092,0.582,0.326,0.384,0.0,0.616,0.09900250000000001
2,0.457,0.7620689655172413,0.3298245614035088,0.34285714285714286,1.259,0.7620689655172413,1.3298245614035087,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.259,0.818,0.069,0.603,0.328,0.409,0.0,0.591,0.0985074875
3,0.486,0.8103448275862069,0.3543859649122807,0.35,1.287,0.8103448275862069,1.3543859649122807,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.287,0.874,0.055,0.603,0.342,0.437,0.0,0.563,0.09801495006250001
4,0.485,0.8517241379310345,0.3263157894736842,0.37142857142857144,1.283,0.8517241379310345,1.3263157894736841,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.283,0.866,0.043,0.631,0.326,0.433,0.0,0.567,0.09752487531218751
5,0.5,0.896551724137931,0.3280701754385965,0.37857142857142856,1.297,0.896551724137931,1.3280701754385964,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.297,0.894,0.03,0.643,0.327,0.447,0.0,0.553,0.09703725093562657
6,0.527,0.9206896551724137,0.35789473684210527,0.4,1.321,0.9206896551724137,1.3578947368421053,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.321,0.942,0.023,0.633,0.344,0.471,0.0,0.529,0.09655206468094843
7,0.519,0.9275862068965517,0.3473684210526316,0.37142857142857144,1.317,0.9275862068965517,1.3473684210526315,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.317,0.934,0.021,0.641,0.338,0.467,0.0,0.533,0.09606930435754368
8,0.549,0.9241379310344827,0.39473684210526316,0.4,1.343,0.9241379310344827,1.394736842105263,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.343,0.986,0.022,0.613,0.365,0.493,0.0,0.507,0.09558895783575597
9,0.598,0.9482758620689655,0.47192982456140353,0.38571428571428573,1.394,0.9482758620689655,1.4719298245614034,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.394,1.088,0.015,0.576,0.409,0.544,0.0,0.456,0.09511101304657718
10,0.607,0.906896551724138,0.512280701754386,0.37142857142857144,1.405,0.906896551724138,1.512280701754386,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.405,1.11,0.027,0.541,0.432,0.555,0.0,0.445,0.09463545798134429
11,0.673,0.9344827586206896,0.6210526315789474,0.34285714285714286,1.475,0.9344827586206896,1.6210526315789473,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.475,1.25,0.019,0.487,0.494,0.625,0.0,0.375,0.09416228069143756
12,0.696,0.9379310344827586,0.6508771929824562,0.37857142857142856,1.493,0.9379310344827586,1.6508771929824562,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.493,1.286,0.018,0.471,0.511,0.643,0.0,0.357,0.09369146928798038
13,0.699,0.9517241379310345,0.6543859649122807,0.35714285714285715,1.499,0.9517241379310345,1.6543859649122807,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.499,1.298,0.014,0.473,0.513,0.649,0.0,0.351,0.09322301194154048
14,0.709,0.9413793103448276,0.6701754385964912,0.38571428571428573,1.505,0.9413793103448276,1.6701754385964913,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.505,1.31,0.017,0.461,0.522,0.655,0.0,0.345,0.09275689688183278
15,0.722,0.9482758620689655,0.6964912280701754,0.35714285714285715,1.522,0.9482758620689655,1.6964912280701754,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.522,1.344,0.015,0.448,0.537,0.672,0.0,0.328,0.09229311239742362
16,0.733,0.9689655172413794,0.7017543859649122,0.37142857142857144,1.531,0.9689655172413794,1.7017543859649122,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.531,1.362,0.009,0.451,0.54,0.681,0.0,0.319,0.0918316468354365
17,0.752,0.9517241379310345,0.7491228070175439,0.35,1.553,0.9517241379310345,1.749122807017544,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.553,1.406,0.014,0.419,0.567,0.703,0.0,0.297,0.09137248860125932
18,0.776,0.9586206896551724,0.787719298245614,0.35,1.577,0.9586206896551724,1.787719298245614,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.577,1.454,0.012,0.399,0.589,0.727,0.0,0.273,0.09091562615825302
19,0.783,0.9586206896551724,0.7964912280701755,0.36428571428571427,1.582,0.9586206896551724,1.7964912280701755,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.582,1.464,0.012,0.394,0.594,0.732,0.0,0.268,0.09046104802746176
20,0.807,0.9482758620689655,0.8403508771929824,0.37857142857142856,1.604,0.9482758620689655,1.8403508771929824,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.604,1.508,0.015,0.366,0.619,0.754,0.0,0.246,0.09000874278732444
21,0.816,0.9344827586206896,0.8649122807017544,0.37142857142857144,1.614,0.9344827586206896,1.8649122807017544,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.614,1.528,0.019,0.348,0.633,0.764,0.0,0.236,0.08955869907338782
22,0.855,0.9862068965517241,0.9052631578947369,0.37857142857142856,1.652,0.9862068965517241,1.9052631578947368,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.652,1.604,0.004,0.34,0.656,0.802,0.0,0.198,0.08911090557802087
