epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.347,0.35172413793103446,0.32280701754385965,0.4357142857142857,1.135,0.35172413793103446,1.3210526315789475,2.0,0.035,0.041379310344827586,0.03508771929824561,0.02142857142857143,0.95833,0.99825,-1.05833,0.57,0.188,0.489,0.323,0.285,0.0,0.715,0.0995
1,0.424,0.5793103448275863,0.34385964912280703,0.42857142857142855,1.188,0.5827586206896552,1.3035087719298246,1.9714285714285715,0.063,0.13793103448275862,0.02982456140350877,0.04285714285714286,0.8878199999999999,0.9951000000000001,-1.0544899999999997,0.691,0.121,0.57,0.309,0.342,0.004,0.654,0.09900250000000001
2,0.447,0.6448275862068965,0.34385964912280703,0.45714285714285713,1.177,0.6448275862068965,1.2666666666666666,1.9142857142857144,0.052,0.10344827586206896,0.031578947368421054,0.02857142857142857,0.8334600000000001,0.9925,-1.07064,0.702,0.103,0.617,0.28,0.339,0.012,0.649,0.0985074875
3,0.48,0.7586206896551724,0.3473684210526316,0.44285714285714284,1.194,0.7827586206896552,1.2333333333333334,1.8857142857142857,0.068,0.1482758620689655,0.03333333333333333,0.04285714285714286,0.77298,0.9891,-1.06552,0.745,0.063,0.68,0.257,0.36,0.016,0.624,0.09801495006250001
4,0.488,0.803448275862069,0.3385964912280702,0.44285714285714284,1.175,0.8241379310344827,1.1894736842105262,1.8428571428571427,0.059,0.12413793103448276,0.03508771929824561,0.02142857142857143,0.7253099999999999,0.98615,-1.06833,0.732,0.051,0.723,0.226,0.347,0.022,0.631,0.09752487531218751
5,0.485,0.7965517241379311,0.3368421052631579,0.44285714285714284,1.159,0.8413793103448276,1.1614035087719299,1.8071428571428572,0.051,0.11724137931034483,0.021052631578947368,0.03571428571428571,0.6923199999999999,0.9836000000000003,-1.07501,0.713,0.046,0.749,0.205,0.336,0.027,0.637,0.09703725093562657
6,0.504,0.8413793103448276,0.34912280701754383,0.4357142857142857,1.16,0.8793103448275862,1.1491228070175439,1.7857142857142858,0.057,0.10689655172413794,0.03508771929824561,0.04285714285714286,0.66107,0.9807500000000001,-1.07175,0.729,0.035,0.77,0.195,0.34,0.03,0.63,0.09655206468094843
7,0.522,0.906896551724138,0.3508771929824561,0.42142857142857143,1.162,0.9344827586206896,1.1333333333333333,1.75,0.071,0.14482758620689656,0.043859649122807015,0.02857142857142857,0.62312,0.9772000000000002,-1.05305,0.756,0.019,0.8,0.181,0.347,0.035,0.618,0.09606930435754368
8,0.523,0.8896551724137931,0.36140350877192984,0.42142857142857143,1.152,0.9241379310344827,1.1245614035087719,1.7357142857142858,0.069,0.15517241379310345,0.03684210526315789,0.02142857142857143,0.5908199999999999,0.9737500000000002,-1.0506999999999997,0.742,0.022,0.804,0.174,0.339,0.037,0.624,0.09558895783575597
9,0.534,0.8689655172413793,0.38596491228070173,0.44285714285714284,1.152,0.9241379310344827,1.1263157894736842,1.7285714285714286,0.074,0.1793103448275862,0.031578947368421054,0.02857142857142857,0.56312,0.9700500000000002,-1.0503,0.74,0.022,0.804,0.174,0.34,0.038,0.622,0.09511101304657718
10,0.513,0.8896551724137931,0.34912280701754383,0.4,1.133,0.9310344827586207,1.0947368421052632,1.707142857142857,0.071,0.15862068965517243,0.03684210526315789,0.02857142857142857,0.5370199999999999,0.9665000000000002,-1.0359,0.718,0.02,0.827,0.153,0.324,0.041,0.635,0.09463545798134429
11,0.539,0.9241379310344827,0.38596491228070173,0.36428571428571427,1.138,0.9586206896551724,1.0947368421052632,1.6857142857142857,0.069,0.1724137931034483,0.031578947368421054,0.007142857142857143,0.52277,0.9630500000000003,-1.05475,0.742,0.012,0.838,0.15,0.332,0.044,0.624,0.09416228069143756
12,0.578,0.9275862068965517,0.4456140350877193,0.39285714285714285,1.174,0.9724137931034482,1.1508771929824562,1.6857142857142857,0.075,0.15862068965517243,0.04912280701754386,0.007142857142857143,0.50151,0.9593000000000004,-1.07774,0.811,0.008,0.81,0.182,0.368,0.044,0.588,0.09369146928798038
13,0.569,0.9137931034482759,0.4421052631578947,0.37142857142857144,1.16,0.9758620689655172,1.1263157894736842,1.6785714285714286,0.08,0.1724137931034483,0.043859649122807015,0.03571428571428571,0.4823499999999999,0.9553000000000003,-1.0608400000000002,0.782,0.007,0.826,0.167,0.355,0.045,0.6,0.09322301194154048
14,0.583,0.9620689655172414,0.4456140350877193,0.35714285714285715,1.16,1.0,1.1175438596491227,1.6642857142857144,0.092,0.19310344827586207,0.05789473684210526,0.02142857142857143,0.45659999999999995,0.9507000000000003,-1.04225,0.797,0.0,0.84,0.16,0.357,0.047,0.596,0.09275689688183278
15,0.61,0.9655172413793104,0.49122807017543857,0.35714285714285715,1.174,1.0,1.1421052631578947,1.6642857142857144,0.064,0.1413793103448276,0.03684210526315789,0.014285714285714285,0.44554999999999995,0.9475000000000005,-1.0989499999999999,0.826,0.0,0.826,0.174,0.371,0.047,0.582,0.09229311239742362
16,0.629,0.9586206896551724,0.5210526315789473,0.38571428571428573,1.186,0.996551724137931,1.1649122807017545,1.6642857142857144,0.082,0.16551724137931034,0.056140350877192984,0.014285714285714285,0.42681,0.9434000000000002,-1.08526,0.849,0.001,0.812,0.187,0.383,0.047,0.57,0.0918316468354365
17,0.611,0.9482758620689655,0.5052631578947369,0.34285714285714286,1.175,1.0,1.1421052631578947,1.6714285714285715,0.089,0.2103448275862069,0.04912280701754386,0.0,0.41120999999999996,0.9389500000000004,-1.0704,0.819,0.0,0.825,0.175,0.371,0.046,0.583,0.09137248860125932
18,0.579,0.9,0.46842105263157896,0.36428571428571427,1.163,1.0,1.1210526315789473,1.6714285714285715,0.063,0.10689655172413794,0.05263157894736842,0.014285714285714285,0.39602,0.9358000000000004,-1.0848100000000003,0.781,0.0,0.837,0.163,0.359,0.046,0.595,0.09091562615825302
19,0.6,0.9,0.5157894736842106,0.32142857142857145,1.178,1.0,1.1508771929824562,1.6571428571428573,0.076,0.1413793103448276,0.056140350877192984,0.02142857142857143,0.37942,0.9320000000000006,-1.0854000000000001,0.819,0.0,0.822,0.178,0.376,0.048,0.576,0.09046104802746176
20,0.599,0.903448275862069,0.5245614035087719,0.2714285714285714,1.177,1.0,1.1508771929824562,1.65,0.089,0.19310344827586207,0.05263157894736842,0.02142857142857143,0.36675,0.9275500000000004,-1.07533,0.822,0.0,0.823,0.177,0.376,0.049,0.575,0.09000874278732444
21,0.593,0.903448275862069,0.5228070175438596,0.2357142857142857,1.173,1.0,1.1421052631578947,1.6571428571428573,0.081,0.1793103448275862,0.05087719298245614,0.0,0.34767,0.9235000000000007,-1.07292,0.81,0.0,0.827,0.173,0.371,0.048,0.581,0.08955869907338782
22,0.571,0.8758620689655172,0.4982456140350877,0.2357142857142857,1.152,1.0,1.105263157894737,1.6571428571428573,0.066,0.12758620689655173,0.05087719298245614,0.0,0.33903,0.9202000000000006,-1.07736,0.76,0.0,0.848,0.152,0.35,0.048,0.602,0.08911090557802087
23,0.56,0.8448275862068966,0.48771929824561405,0.2642857142857143,1.147,1.0,1.0964912280701755,1.6571428571428573,0.085,0.16551724137931034,0.06315789473684211,0.007142857142857143,0.3270699999999999,0.9159500000000007,-1.0500399999999999,0.741,0.0,0.853,0.147,0.345,0.048,0.607,0.08866535105013076
24,0.493,0.7758620689655172,0.4052631578947368,0.2642857142857143,1.129,1.0,1.0649122807017544,1.6571428571428573,0.079,0.15172413793103448,0.06140350877192982,0.0,0.31884,0.9120000000000005,-1.04177,0.685,0.0,0.871,0.129,0.327,0.048,0.625,0.08822202429488012
25,0.434,0.7034482758620689,0.34385964912280703,0.24285714285714285,1.117,1.0,1.043859649122807,1.6571428571428573,0.053,0.11379310344827587,0.03508771929824561,0.0,0.31949,0.9093500000000005,-1.06465,0.64,0.0,0.883,0.117,0.315,0.048,0.637,0.08778091417340572
