epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.46,0.4525,0.4851063829787234,0.3923076923076923,1.139,0.4525,1.4851063829787234,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.139,0.818,0.219,0.423,0.358,0.409,0.0,0.591,0.0995
1,0.541,0.64,0.48723404255319147,0.4307692307692308,1.215,0.64,1.4872340425531916,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.215,0.97,0.144,0.497,0.359,0.485,0.0,0.515,0.09900250000000001
2,0.582,0.7525,0.48936170212765956,0.3923076923076923,1.261,0.7525,1.4893617021276595,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.261,1.062,0.099,0.541,0.36,0.531,0.0,0.469,0.0985074875
3,0.611,0.8225,0.48936170212765956,0.4,1.289,0.8225,1.4893617021276595,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.289,1.118,0.071,0.569,0.36,0.559,0.0,0.441,0.09801495006250001
4,0.614,0.8425,0.49148936170212765,0.35384615384615387,1.298,0.8425,1.4914893617021276,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.298,1.136,0.063,0.576,0.361,0.568,0.0,0.432,0.09752487531218751
5,0.625,0.8575,0.4978723404255319,0.36923076923076925,1.307,0.8575,1.4978723404255319,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.307,1.154,0.057,0.579,0.364,0.577,0.0,0.423,0.09703725093562657
6,0.65,0.905,0.5063829787234042,0.38461538461538464,1.33,0.905,1.5063829787234042,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.33,1.2,0.038,0.594,0.368,0.6,0.0,0.4,0.09655206468094843
7,0.664,0.915,0.5191489361702127,0.4153846153846154,1.34,0.915,1.5191489361702128,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.34,1.22,0.034,0.592,0.374,0.61,0.0,0.39,0.09606930435754368
8,0.692,0.9625,0.5425531914893617,0.4,1.37,0.9625,1.5425531914893618,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.37,1.28,0.015,0.6,0.385,0.64,0.0,0.36,0.09558895783575597
9,0.702,0.945,0.5808510638297872,0.3923076923076923,1.381,0.945,1.5808510638297872,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.381,1.302,0.022,0.575,0.403,0.651,0.0,0.349,0.09511101304657718
10,0.733,0.955,0.6361702127659574,0.4,1.411,0.955,1.6361702127659574,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.411,1.362,0.018,0.553,0.429,0.681,0.0,0.319,0.09463545798134429
11,0.738,0.955,0.648936170212766,0.3923076923076923,1.417,0.955,1.648936170212766,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.417,1.374,0.018,0.547,0.435,0.687,0.0,0.313,0.09416228069143756
12,0.752,0.96,0.6787234042553192,0.3769230769230769,1.433,0.96,1.6787234042553192,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.433,1.406,0.016,0.535,0.449,0.703,0.0,0.297,0.09369146928798038
13,0.773,0.97,0.7085106382978723,0.4,1.451,0.97,1.7085106382978723,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.451,1.442,0.012,0.525,0.463,0.721,0.0,0.279,0.09322301194154048
14,0.757,0.95,0.6978723404255319,0.3769230769230769,1.438,0.95,1.6978723404255318,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.438,1.416,0.02,0.522,0.458,0.708,0.0,0.292,0.09275689688183278
15,0.802,0.9625,0.7787234042553192,0.3923076923076923,1.481,0.9625,1.778723404255319,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.481,1.502,0.015,0.489,0.496,0.751,0.0,0.249,0.09229311239742362
16,0.785,0.9425,0.7638297872340426,0.3769230769230769,1.466,0.9425,1.7638297872340425,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.466,1.472,0.023,0.488,0.489,0.736,0.0,0.264,0.0918316468354365
17,0.817,0.955,0.8191489361702128,0.38461538461538464,1.497,0.955,1.8191489361702127,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.497,1.534,0.018,0.467,0.515,0.767,0.0,0.233,0.09137248860125932
18,0.835,0.975,0.8361702127659575,0.4,1.513,0.975,1.8361702127659574,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.513,1.566,0.01,0.467,0.523,0.783,0.0,0.217,0.09091562615825302
