epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.322,0.3958333333333333,0.29259259259259257,0.31363636363636366,1.23,0.3958333333333333,1.287037037037037,2.0,0.084,0.13333333333333333,0.07777777777777778,0.045454545454545456,0.9006600000000001,0.9958,-1.0466600000000001,0.5,0.145,0.48,0.375,0.25,0.0,0.75,0.0995
1,0.322,0.37083333333333335,0.30185185185185187,0.3181818181818182,1.172,0.3958333333333333,1.1981481481481482,1.9545454545454546,0.075,0.12083333333333333,0.06481481481481481,0.05,0.8244300000000001,0.9920500000000001,-1.0207700000000002,0.418,0.145,0.538,0.317,0.202,0.01,0.788,0.09900250000000001
2,0.303,0.3333333333333333,0.3055555555555556,0.2636363636363636,1.121,0.37083333333333335,1.1407407407407408,1.8909090909090909,0.071,0.12083333333333333,0.07222222222222222,0.013636363636363636,0.7752100000000001,0.9885000000000002,-1.00078,0.369,0.151,0.577,0.272,0.165,0.024,0.811,0.0985074875
3,0.333,0.4,0.3111111111111111,0.31363636363636366,1.123,0.45416666666666666,1.114814814814815,1.8727272727272728,0.072,0.12916666666666668,0.05740740740740741,0.045454545454545456,0.729,0.9849000000000002,-1.00479,0.385,0.131,0.615,0.254,0.171,0.028,0.801,0.09801495006250001
4,0.332,0.4041666666666667,0.31666666666666665,0.2909090909090909,1.103,0.4875,1.0925925925925926,1.8,0.069,0.1375,0.05,0.04090909090909091,0.69453,0.9814500000000003,-0.9995299999999999,0.402,0.123,0.651,0.226,0.167,0.044,0.789,0.09752487531218751
5,0.325,0.3875,0.3111111111111111,0.2909090909090909,1.09,0.5,1.075925925925926,1.768181818181818,0.058,0.1125,0.040740740740740744,0.04090909090909091,0.6754600000000001,0.9785500000000003,-1.0129299999999999,0.397,0.12,0.67,0.21,0.161,0.051,0.788,0.09703725093562657
6,0.347,0.43333333333333335,0.32407407407407407,0.3090909090909091,1.102,0.5625,1.075925925925926,1.7545454545454546,0.068,0.1375,0.05740740740740741,0.01818181818181818,0.6473899999999999,0.9751500000000002,-1.0059299999999998,0.429,0.105,0.688,0.207,0.176,0.054,0.77,0.09655206468094843
7,0.352,0.4666666666666667,0.3314814814814815,0.2772727272727273,1.104,0.6041666666666666,1.0666666666666667,1.740909090909091,0.086,0.17916666666666667,0.07222222222222222,0.01818181818181818,0.61492,0.9708500000000002,-0.98553,0.443,0.095,0.706,0.199,0.181,0.057,0.762,0.09606930435754368
8,0.355,0.5333333333333333,0.31851851851851853,0.25,1.111,0.675,1.0555555555555556,1.7227272727272727,0.092,0.225,0.06111111111111111,0.022727272727272728,0.59002,0.9662500000000003,-0.9940999999999999,0.472,0.078,0.733,0.189,0.192,0.061,0.747,0.09558895783575597
9,0.362,0.5458333333333333,0.32037037037037036,0.2636363636363636,1.123,0.7416666666666667,1.05,1.7181818181818183,0.095,0.19583333333333333,0.07962962962962963,0.022727272727272728,0.56799,0.9615000000000002,-1.00597,0.487,0.062,0.753,0.185,0.205,0.062,0.733,0.09511101304657718
10,0.356,0.5041666666666667,0.32407407407407407,0.2727272727272727,1.118,0.7208333333333333,1.0537037037037038,1.709090909090909,0.083,0.1625,0.06296296296296296,0.045454545454545456,0.55135,0.9573500000000005,-1.01836,0.48,0.067,0.748,0.185,0.202,0.064,0.734,0.09463545798134429
11,0.358,0.5083333333333333,0.3277777777777778,0.2681818181818182,1.119,0.7458333333333333,1.05,1.6954545454545455,0.071,0.14583333333333334,0.05740740740740741,0.022727272727272728,0.5402199999999999,0.9538000000000004,-1.03687,0.489,0.061,0.759,0.18,0.206,0.067,0.727,0.09416228069143756
12,0.36,0.49583333333333335,0.34814814814814815,0.2409090909090909,1.122,0.7458333333333333,1.0611111111111111,1.6818181818181819,0.077,0.15416666666666667,0.07037037037037037,0.00909090909090909,0.52625,0.9499500000000005,-1.03103,0.504,0.061,0.756,0.183,0.212,0.07,0.718,0.09369146928798038
13,0.371,0.49583333333333335,0.387037037037037,0.19545454545454546,1.146,0.7583333333333333,1.1,1.6818181818181819,0.086,0.17083333333333334,0.07777777777777778,0.013636363636363636,0.50813,0.9456500000000003,-1.04188,0.549,0.058,0.738,0.204,0.236,0.07,0.694,0.09322301194154048
14,0.363,0.5,0.362962962962963,0.21363636363636362,1.144,0.7958333333333333,1.075925925925926,1.690909090909091,0.072,0.15416666666666667,0.05555555555555555,0.022727272727272728,0.49796999999999997,0.9420500000000004,-1.06184,0.529,0.049,0.758,0.193,0.232,0.068,0.7,0.09275689688183278
15,0.361,0.49166666666666664,0.3648148148148148,0.20909090909090908,1.154,0.8208333333333333,1.0722222222222222,1.7181818181818183,0.087,0.16666666666666666,0.07962962962962963,0.01818181818181818,0.48586,0.9377000000000004,-1.0548899999999999,0.517,0.043,0.76,0.197,0.236,0.062,0.702,0.09229311239742362
16,0.337,0.48333333333333334,0.34444444444444444,0.1590909090909091,1.165,0.8416666666666667,1.0833333333333333,1.7181818181818183,0.087,0.18333333333333332,0.06851851851851852,0.02727272727272727,0.47265999999999997,0.9333500000000006,-1.0648,0.532,0.038,0.759,0.203,0.247,0.062,0.691,0.0918316468354365
17,0.335,0.43333333333333335,0.3574074074074074,0.17272727272727273,1.177,0.8666666666666667,1.1,1.7045454545454546,0.072,0.15416666666666667,0.05740740740740741,0.01818181818181818,0.45899,0.9297500000000005,-1.0913300000000001,0.55,0.032,0.759,0.209,0.262,0.065,0.673,0.09137248860125932
18,0.31,0.39166666666666666,0.3333333333333333,0.16363636363636364,1.16,0.8583333333333333,1.0703703703703704,1.709090909090909,0.065,0.12083333333333333,0.05925925925925926,0.01818181818181818,0.45138,0.9265000000000004,-1.0873899999999999,0.504,0.034,0.772,0.194,0.244,0.064,0.692,0.09091562615825302
19,0.302,0.35,0.34074074074074073,0.15454545454545454,1.162,0.8625,1.0722222222222222,1.709090909090909,0.08,0.14583333333333334,0.07407407407407407,0.022727272727272728,0.43842,0.9225000000000007,-1.06904,0.497,0.033,0.772,0.195,0.246,0.064,0.69,0.09046104802746176
20,0.25,0.30833333333333335,0.29259259259259257,0.08181818181818182,1.163,0.875,1.0722222222222222,1.7,0.056,0.09166666666666666,0.06111111111111111,0.004545454545454545,0.42651,0.9197000000000006,-1.0950900000000001,0.494,0.03,0.777,0.193,0.249,0.066,0.685,0.09000874278732444
21,0.215,0.3,0.24074074074074073,0.05909090909090909,1.155,0.8625,1.0629629629629629,1.7,0.06,0.13333333333333333,0.05,0.004545454545454545,0.42185,0.9167000000000007,-1.0903399999999999,0.479,0.033,0.779,0.188,0.241,0.066,0.693,0.08955869907338782
22,0.193,0.275,0.1925925925925926,0.10454545454545454,1.144,0.8666666666666667,1.048148148148148,1.6818181818181819,0.044,0.07916666666666666,0.040740740740740744,0.013636363636363636,0.41292,0.9145000000000006,-1.09107,0.466,0.032,0.792,0.176,0.234,0.07,0.696,0.08911090557802087
23,0.155,0.2375,0.15185185185185185,0.07272727272727272,1.136,0.8625,1.038888888888889,1.6727272727272726,0.046,0.10416666666666667,0.037037037037037035,0.004545454545454545,0.40895,0.9122000000000007,-1.08603,0.45,0.033,0.798,0.169,0.228,0.072,0.7,0.08866535105013076
