epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
0,0.374,0.36944444444444446,0.3547619047619048,0.41818181818181815,1.142,0.36944444444444446,1.3547619047619048,2.0,0.09,0.13333333333333333,0.07380952380952381,0.05,0.946,0.9955,-0.998,0.564,0.227,0.404,0.369,0.282,0.0,0.718,0.0995
1,0.439,0.5333333333333333,0.36666666666666664,0.42272727272727273,1.17,0.5333333333333333,1.3071428571428572,1.95,0.109,0.18333333333333332,0.08095238095238096,0.04090909090909091,0.88473,0.9900500000000001,-0.99973,0.664,0.168,0.494,0.338,0.321,0.011,0.668,0.09900250000000001
2,0.451,0.5694444444444444,0.36904761904761907,0.41363636363636364,1.149,0.575,1.2404761904761905,1.9136363636363636,0.107,0.18333333333333332,0.0761904761904762,0.04090909090909091,0.8296400000000002,0.9847000000000001,-0.98691,0.652,0.153,0.545,0.302,0.308,0.019,0.673,0.0985074875
3,0.475,0.6444444444444445,0.36666666666666664,0.40454545454545454,1.154,0.6555555555555556,1.2,1.8818181818181818,0.11,0.20833333333333334,0.06428571428571428,0.03636363636363636,0.77975,0.9792000000000002,-0.9941099999999999,0.688,0.124,0.598,0.278,0.32,0.026,0.654,0.09801495006250001
4,0.52,0.7527777777777778,0.38571428571428573,0.39545454545454545,1.178,0.7555555555555555,1.1857142857142857,1.8545454545454545,0.135,0.24444444444444444,0.08571428571428572,0.05,0.72725,0.97245,-0.9905,0.763,0.088,0.646,0.266,0.35,0.032,0.618,0.09752487531218751
5,0.532,0.7916666666666666,0.3738095238095238,0.4090909090909091,1.175,0.8027777777777778,1.1571428571428573,1.8181818181818181,0.149,0.30277777777777776,0.08571428571428572,0.01818181818181818,0.68068,0.9650000000000002,-0.9794299999999999,0.786,0.071,0.683,0.246,0.355,0.04,0.605,0.09703725093562657
6,0.559,0.8416666666666667,0.38095238095238093,0.43636363636363634,1.19,0.8611111111111112,1.1476190476190475,1.809090909090909,0.153,0.30833333333333335,0.07857142857142857,0.04090909090909091,0.6345299999999999,0.9573500000000003,-0.9908499999999999,0.821,0.05,0.71,0.24,0.372,0.042,0.586,0.09655206468094843
7,0.569,0.9027777777777778,0.3595238095238095,0.42272727272727273,1.189,0.925,1.1047619047619048,1.7818181818181817,0.163,0.33611111111111114,0.09047619047619047,0.01818181818181818,0.5937899999999999,0.9492,-0.98526,0.842,0.027,0.757,0.216,0.377,0.048,0.575,0.09606930435754368
8,0.577,0.9027777777777778,0.3904761904761905,0.4,1.195,0.9277777777777778,1.1238095238095238,1.768181818181818,0.137,0.26944444444444443,0.07380952380952381,0.04090909090909091,0.5665,0.9423500000000002,-1.03071,0.865,0.026,0.753,0.221,0.386,0.051,0.563,0.09558895783575597
9,0.562,0.8888888888888888,0.37142857142857144,0.39090909090909093,1.183,0.9305555555555556,1.1023809523809525,1.75,0.154,0.3,0.07380952380952381,0.06818181818181818,0.53657,0.9346500000000002,-0.9990699999999999,0.851,0.025,0.767,0.208,0.378,0.055,0.567,0.09511101304657718
10,0.557,0.8861111111111111,0.3738095238095238,0.36818181818181817,1.18,0.9472222222222222,1.0952380952380953,1.7227272727272727,0.147,0.3,0.08095238095238096,0.022727272727272728,0.51667,0.9273000000000003,-1.0131,0.862,0.019,0.782,0.199,0.381,0.061,0.558,0.09463545798134429
11,0.569,0.8861111111111111,0.39285714285714285,0.38636363636363635,1.179,0.95,1.0952380952380953,1.7136363636363636,0.157,0.325,0.06904761904761905,0.05,0.49449999999999994,0.9194500000000003,-0.99983,0.867,0.018,0.785,0.197,0.382,0.063,0.555,0.09416228069143756
12,0.565,0.8611111111111112,0.40476190476190477,0.38636363636363635,1.167,0.9416666666666667,1.0857142857142856,1.690909090909091,0.147,0.2861111111111111,0.08095238095238096,0.045454545454545456,0.47628,0.9121000000000004,-1.00178,0.857,0.021,0.791,0.188,0.375,0.068,0.557,0.09369146928798038
13,0.558,0.8527777777777777,0.40476190476190477,0.36818181818181817,1.166,0.9444444444444444,1.088095238095238,1.6772727272727272,0.15,0.2916666666666667,0.07857142857142857,0.05454545454545454,0.46522,0.9046000000000001,-1.00494,0.863,0.02,0.794,0.186,0.377,0.071,0.552,0.09322301194154048
14,0.54,0.8333333333333334,0.42142857142857143,0.2863636363636364,1.171,0.9472222222222222,1.111904761904762,1.65,0.136,0.25833333333333336,0.07142857142857142,0.05909090909090909,0.45164,0.8978000000000002,-1.0214199999999998,0.889,0.019,0.791,0.19,0.388,0.077,0.535,0.09275689688183278
15,0.509,0.8111111111111111,0.39285714285714285,0.23636363636363636,1.157,0.9583333333333334,1.0785714285714285,1.6318181818181818,0.138,0.26666666666666666,0.09761904761904762,0.004545454545454545,0.43933999999999995,0.8909000000000002,-1.0067000000000002,0.865,0.015,0.813,0.172,0.378,0.081,0.541,0.09229311239742362
16,0.481,0.7694444444444445,0.37142857142857144,0.21818181818181817,1.156,0.95,1.0857142857142856,1.6272727272727272,0.141,0.28055555555555556,0.07857142857142857,0.031818181818181815,0.43140999999999996,0.8838500000000004,-1.00707,0.855,0.018,0.808,0.174,0.378,0.082,0.54,0.0918316468354365
17,0.47,0.7583333333333333,0.3595238095238095,0.20909090909090908,1.151,0.9583333333333334,1.0714285714285714,1.6181818181818182,0.136,0.2916666666666667,0.06428571428571428,0.01818181818181818,0.42479999999999996,0.8770500000000003,-1.00839,0.846,0.015,0.819,0.166,0.375,0.084,0.541,0.09137248860125932
18,0.432,0.6638888888888889,0.3547619047619048,0.2,1.173,0.9722222222222222,1.1142857142857143,1.6136363636363635,0.123,0.2388888888888889,0.08095238095238096,0.013636363636363636,0.41389,0.8709000000000005,-1.03909,0.855,0.01,0.807,0.183,0.398,0.085,0.517,0.09091562615825302
19,0.394,0.6333333333333333,0.30952380952380953,0.16363636363636364,1.168,0.9805555555555555,1.088095238095238,1.6272727272727272,0.105,0.225,0.05238095238095238,0.00909090909090909,0.40868999999999994,0.8656500000000005,-1.0577999999999999,0.819,0.007,0.818,0.175,0.39,0.082,0.528,0.09046104802746176
20,0.375,0.5777777777777777,0.3142857142857143,0.1590909090909091,1.163,0.9805555555555555,1.0761904761904761,1.6272727272727272,0.101,0.21666666666666667,0.05238095238095238,0.004545454545454545,0.40111,0.8606000000000005,-1.0544200000000001,0.789,0.007,0.823,0.17,0.385,0.082,0.533,0.09000874278732444
21,0.346,0.5222222222222223,0.2785714285714286,0.18636363636363637,1.156,0.975,1.061904761904762,1.6318181818181818,0.08,0.16944444444444445,0.0380952380952381,0.013636363636363636,0.40114999999999995,0.8566000000000006,-1.0760399999999999,0.753,0.009,0.826,0.165,0.377,0.081,0.542,0.08955869907338782
22,0.303,0.4638888888888889,0.22380952380952382,0.19090909090909092,1.157,0.975,1.0642857142857143,1.6318181818181818,0.091,0.17222222222222222,0.05714285714285714,0.022727272727272728,0.39683,0.8520500000000005,-1.06168,0.734,0.009,0.825,0.166,0.378,0.081,0.541,0.08911090557802087
23,0.286,0.42777777777777776,0.20714285714285716,0.20454545454545456,1.153,0.9888888888888889,1.0452380952380953,1.6272727272727272,0.081,0.15833333333333333,0.04047619047619048,0.031818181818181815,0.39411,0.8480000000000005,-1.0692800000000002,0.712,0.004,0.839,0.157,0.375,0.082,0.543,0.08866535105013076
24,0.243,0.3638888888888889,0.1761904761904762,0.17272727272727273,1.157,1.0,1.0452380952380953,1.6272727272727272,0.07,0.14166666666666666,0.0380952380952381,0.013636363636363636,0.39014,0.8445000000000006,-1.08303,0.693,0.0,0.843,0.157,0.379,0.082,0.539,0.08822202429488012
25,0.238,0.32222222222222224,0.1976190476190476,0.17727272727272728,1.159,1.0,1.05,1.6272727272727272,0.063,0.13333333333333333,0.03333333333333333,0.004545454545454545,0.39064000000000004,0.8413500000000006,-1.0965,0.682,0.0,0.841,0.159,0.381,0.082,0.537,0.08778091417340572
26,0.246,0.3,0.23809523809523808,0.17272727272727273,1.166,0.9972222222222222,1.0666666666666667,1.6318181818181818,0.057,0.11944444444444445,0.023809523809523808,0.01818181818181818,0.39047,0.8385000000000007,-1.10883,0.685,0.001,0.832,0.167,0.387,0.081,0.532,0.0873420096025387
27,0.257,0.2861111111111111,0.28095238095238095,0.16363636363636364,1.18,1.0,1.0928571428571427,1.6409090909090909,0.053,0.07777777777777778,0.05476190476190476,0.00909090909090909,0.38897000000000004,0.8358500000000006,-1.1255,0.699,0.0,0.82,0.18,0.399,0.079,0.522,0.086905299554526
28,0.203,0.2388888888888889,0.21428571428571427,0.12272727272727273,1.178,1.0,1.088095238095238,1.6409090909090909,0.058,0.09722222222222222,0.04285714285714286,0.022727272727272728,0.38694000000000006,0.8329500000000006,-1.1179700000000001,0.678,0.0,0.822,0.178,0.397,0.079,0.524,0.08647077305675337
29,0.179,0.18611111111111112,0.20952380952380953,0.10909090909090909,1.189,1.0,1.111904761904762,1.6454545454545455,0.044,0.058333333333333334,0.05238095238095238,0.004545454545454545,0.38383999999999996,0.8307500000000008,-1.1419000000000001,0.677,0.0,0.811,0.189,0.407,0.078,0.515,0.0860384191914696
30,0.176,0.15,0.24523809523809523,0.08636363636363636,1.2,1.0,1.1333333333333333,1.6545454545454545,0.038,0.05277777777777778,0.04285714285714286,0.004545454545454545,0.38315,0.8288500000000006,-1.16131,0.678,0.0,0.8,0.2,0.416,0.076,0.508,0.08560822709551225
