epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
10,0.451,0.7806451612903226,0.38571428571428573,0.1,1.189,0.8580645161290322,1.0938775510204082,1.935,0.138,0.3193548387096774,0.07551020408163266,0.01,0.592,0.9395500000000002,-1.02821,0.626,0.044,0.723,0.233,0.312,0.013,0.675,0.09463545798134429
11,0.458,0.7806451612903226,0.4,0.1,1.187,0.8612903225806452,1.0918367346938775,1.925,0.115,0.23225806451612904,0.0836734693877551,0.01,0.57324,0.9338000000000003,-1.05324,0.629,0.043,0.727,0.23,0.312,0.015,0.673,0.09416228069143756
12,0.457,0.8064516129032258,0.3836734693877551,0.095,1.188,0.8806451612903226,1.0857142857142856,1.915,0.122,0.267741935483871,0.07959183673469387,0.0,0.5587000000000001,0.9277000000000003,-1.05146,0.641,0.037,0.738,0.225,0.315,0.017,0.668,0.09369146928798038
13,0.433,0.7935483870967742,0.35306122448979593,0.07,1.181,0.8903225806451613,1.0653061224489795,1.915,0.124,0.29354838709677417,0.06326530612244897,0.01,0.5478,0.9215000000000003,-1.0460999999999998,0.62,0.034,0.751,0.215,0.308,0.017,0.675,0.09322301194154048
14,0.431,0.7935483870967742,0.3346938775510204,0.105,1.175,0.896774193548387,1.0489795918367346,1.915,0.127,0.2870967741935484,0.07346938775510205,0.01,0.5362899999999999,0.9151500000000004,-1.03649,0.606,0.032,0.761,0.207,0.302,0.017,0.681,0.09275689688183278
15,0.409,0.6935483870967742,0.363265306122449,0.08,1.195,0.9032258064516129,1.0877551020408163,1.91,0.106,0.25161290322580643,0.05510204081632653,0.005,0.52686,0.9098500000000003,-1.0795700000000001,0.617,0.03,0.745,0.225,0.323,0.018,0.659,0.09229311239742362
16,0.396,0.6645161290322581,0.3469387755102041,0.1,1.197,0.9129032258064517,1.0857142857142856,1.91,0.109,0.23870967741935484,0.0673469387755102,0.01,0.51642,0.9044000000000004,-1.0775599999999999,0.609,0.027,0.749,0.224,0.325,0.018,0.657,0.0918316468354365
17,0.386,0.6129032258064516,0.3693877551020408,0.075,1.201,0.9258064516129032,1.0857142857142856,1.91,0.104,0.21935483870967742,0.07346938775510205,0.0,0.5057,0.8992000000000004,-1.0862800000000001,0.597,0.023,0.753,0.224,0.329,0.018,0.653,0.09137248860125932
18,0.375,0.6193548387096774,0.33877551020408164,0.085,1.208,0.9354838709677419,1.0918367346938775,1.915,0.099,0.2064516129032258,0.06938775510204082,0.005,0.49712,0.8942500000000004,-1.1004200000000002,0.606,0.02,0.752,0.228,0.335,0.017,0.648,0.09091562615825302
19,0.36,0.5870967741935483,0.3122448979591837,0.125,1.209,0.9548387096774194,1.083673469387755,1.91,0.098,0.2064516129032258,0.0673469387755102,0.005,0.48545,0.8893500000000005,-1.0993300000000001,0.596,0.014,0.763,0.223,0.337,0.018,0.645,0.09046104802746176
20,0.331,0.5290322580645161,0.31020408163265306,0.075,1.213,0.9580645161290322,1.0918367346938775,1.905,0.099,0.2129032258064516,0.06326530612244897,0.01,0.47629999999999995,0.8844000000000005,-1.1048499999999999,0.589,0.013,0.761,0.226,0.342,0.019,0.639,0.09000874278732444
