iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,sigma_f_sus_low,sigma_f_sus_mid,sigma_f_sus_high,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br_verification,firm_br_suspicion_idx
20,0.34782608695652173,0.5217391304347826,0.043478260869565216,0.7999999999999999,0.1,0.1,0.6333333333333333,0.26666666666666666,0.1,1,1,0,LowVerify,1
21,0.375,0.5416666666666666,0.041666666666666664,0.8064516129032258,0.0967741935483871,0.0967741935483871,0.6129032258064515,0.29032258064516125,0.0967741935483871,1,1,0,LowVerify,1
22,0.4,0.56,0.04,0.8125,0.09375,0.09375,0.59375,0.3125,0.09375,1,1,0,LowVerify,1
23,0.4230769230769231,0.5769230769230769,0.038461538461538464,0.8181818181818181,0.09090909090909091,0.09090909090909091,0.5757575757575757,0.33333333333333326,0.09090909090909091,1,1,0,LowVerify,1
24,0.4444444444444444,0.5925925925925926,0.037037037037037035,0.823529411764706,0.08823529411764705,0.08823529411764705,0.5588235294117647,0.35294117647058826,0.08823529411764705,1,1,0,LowVerify,1
25,0.4642857142857143,0.6071428571428571,0.03571428571428571,0.8285714285714286,0.08571428571428572,0.08571428571428572,0.5428571428571428,0.37142857142857144,0.08571428571428572,1,1,0,LowVerify,1
26,0.4827586206896552,0.6206896551724138,0.034482758620689655,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.5277777777777778,0.3888888888888889,0.08333333333333333,1,1,0,LowVerify,1
27,0.5,0.6333333333333333,0.03333333333333333,0.8378378378378379,0.08108108108108109,0.08108108108108109,0.5135135135135136,0.40540540540540543,0.08108108108108109,1,1,0,LowVerify,1
28,0.5161290322580645,0.6451612903225806,0.06451612903225806,0.8421052631578947,0.07894736842105263,0.07894736842105263,0.5,0.42105263157894735,0.07894736842105263,1,1,1,LowVerify,1
29,0.53125,0.65625,0.09375,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.4871794871794872,0.43589743589743596,0.07692307692307693,1,1,1,LowVerify,1
30,0.5454545454545454,0.6666666666666666,0.12121212121212122,0.85,0.07500000000000001,0.07500000000000001,0.47500000000000003,0.45000000000000007,0.07500000000000001,1,1,1,LowVerify,1
31,0.5588235294117647,0.6764705882352942,0.14705882352941177,0.8536585365853658,0.07317073170731708,0.07317073170731708,0.4634146341463415,0.4634146341463415,0.07317073170731708,1,1,1,LowVerify,1
32,0.5714285714285714,0.6857142857142857,0.17142857142857143,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.45238095238095244,0.47619047619047616,0.07142857142857142,1,1,1,LowVerify,1
33,0.5833333333333334,0.6944444444444444,0.19444444444444445,0.8604651162790697,0.06976744186046512,0.06976744186046512,0.441860465116279,0.4883720930232558,0.06976744186046512,1,1,1,LowVerify,1
34,0.5945945945945946,0.7027027027027027,0.21621621621621623,0.8636363636363635,0.06818181818181818,0.06818181818181818,0.43181818181818177,0.49999999999999994,0.06818181818181818,1,1,1,LowVerify,1
35,0.6052631578947368,0.7105263157894737,0.23684210526315788,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.42222222222222217,0.5111111111111111,0.06666666666666667,1,1,1,LowVerify,1
36,0.6153846153846154,0.717948717948718,0.2564102564102564,0.8695652173913043,0.06521739130434782,0.06521739130434782,0.4130434782608695,0.5217391304347826,0.06521739130434782,1,1,1,LowVerify,1
37,0.625,0.725,0.275,0.8723404255319149,0.06382978723404255,0.06382978723404255,0.40425531914893614,0.5319148936170213,0.06382978723404255,1,1,1,LowVerify,1
38,0.6341463414634146,0.7317073170731707,0.2926829268292683,0.8750000000000001,0.0625,0.0625,0.3958333333333333,0.5416666666666667,0.0625,1,1,1,LowVerify,1
39,0.6428571428571429,0.7380952380952381,0.30952380952380953,0.8775510204081634,0.061224489795918366,0.061224489795918366,0.38775510204081637,0.5510204081632654,0.061224489795918366,1,1,1,LowVerify,1
40,0.6511627906976745,0.7441860465116279,0.32558139534883723,0.8800000000000001,0.06,0.06,0.38000000000000006,0.56,0.06,1,1,1,LowVerify,1
41,0.6590909090909091,0.75,0.3409090909090909,0.8823529411764705,0.058823529411764705,0.058823529411764705,0.3725490196078431,0.5490196078431373,0.0784313725490196,1,1,1,LowVerify,2
42,0.6666666666666666,0.7555555555555555,0.35555555555555557,0.8846153846153847,0.057692307692307696,0.057692307692307696,0.36538461538461536,0.5576923076923078,0.07692307692307693,1,1,1,LowVerify,1
43,0.6739130434782609,0.7608695652173914,0.3695652173913043,0.8867924528301887,0.05660377358490566,0.05660377358490566,0.3584905660377358,0.5471698113207547,0.09433962264150943,1,1,1,LowVerify,2
44,0.6808510638297872,0.7659574468085106,0.3829787234042553,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.35185185185185186,0.5555555555555555,0.09259259259259259,1,1,1,LowVerify,1
45,0.6875,0.7708333333333334,0.3958333333333333,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.34545454545454546,0.5454545454545454,0.1090909090909091,1,1,1,LowVerify,2
46,0.6938775510204082,0.7755102040816326,0.40816326530612246,0.8928571428571429,0.05357142857142857,0.05357142857142857,0.33928571428571425,0.5357142857142858,0.125,1,1,1,LowVerify,2
47,0.7,0.78,0.42,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.3333333333333333,0.5263157894736843,0.14035087719298245,1,1,1,LowVerify,2
48,0.7058823529411765,0.7843137254901961,0.43137254901960786,0.896551724137931,0.05172413793103448,0.05172413793103448,0.32758620689655166,0.5172413793103449,0.15517241379310345,1,1,1,LowVerify,2
49,0.7115384615384616,0.7884615384615384,0.4423076923076923,0.8983050847457626,0.05084745762711865,0.05084745762711865,0.3220338983050848,0.5084745762711864,0.16949152542372883,1,1,1,LowVerify,2
50,0.7169811320754716,0.7924528301886793,0.4528301886792453,0.9,0.05,0.05,0.31666666666666665,0.5,0.18333333333333332,1,1,1,LowVerify,2
51,0.7222222222222222,0.7962962962962963,0.46296296296296297,0.901639344262295,0.04918032786885246,0.04918032786885246,0.3114754098360656,0.49180327868852464,0.1967213114754098,1,1,1,LowVerify,2
52,0.7272727272727273,0.8,0.4727272727272727,0.903225806451613,0.04838709677419355,0.04838709677419355,0.30645161290322576,0.48387096774193544,0.2096774193548387,1,1,1,LowVerify,2
53,0.7321428571428571,0.8035714285714286,0.48214285714285715,0.9047619047619047,0.047619047619047616,0.047619047619047616,0.30158730158730157,0.47619047619047616,0.2222222222222222,1,1,1,LowVerify,2
54,0.7368421052631579,0.8070175438596491,0.49122807017543857,0.90625,0.046875,0.046875,0.296875,0.46875,0.234375,1,1,1,LowVerify,2
55,0.7413793103448276,0.8103448275862069,0.5,0.9076923076923077,0.046153846153846156,0.046153846153846156,0.2923076923076923,0.46153846153846156,0.24615384615384617,1,1,1,LowVerify,2
56,0.7457627118644068,0.8135593220338984,0.5084745762711864,0.9090909090909092,0.045454545454545456,0.045454545454545456,0.28787878787878785,0.45454545454545453,0.25757575757575757,1,1,1,LowVerify,2
57,0.75,0.8166666666666667,0.5166666666666667,0.9104477611940298,0.04477611940298507,0.04477611940298507,0.2835820895522388,0.4477611940298507,0.26865671641791045,1,1,1,LowVerify,2
58,0.7540983606557377,0.819672131147541,0.5245901639344263,0.9117647058823529,0.044117647058823525,0.044117647058823525,0.27941176470588236,0.4411764705882353,0.27941176470588236,1,1,1,LowVerify,2
59,0.7580645161290323,0.8225806451612904,0.532258064516129,0.9130434782608696,0.043478260869565216,0.043478260869565216,0.2753623188405797,0.4347826086956522,0.2898550724637681,1,1,1,LowVerify,2
60,0.7619047619047619,0.8253968253968254,0.5396825396825397,0.9142857142857144,0.04285714285714286,0.04285714285714286,0.2714285714285714,0.4285714285714286,0.3,1,1,1,LowVerify,2
61,0.765625,0.828125,0.546875,0.9154929577464788,0.04225352112676056,0.04225352112676056,0.2676056338028169,0.42253521126760557,0.30985915492957744,1,1,1,LowVerify,2
62,0.7692307692307693,0.8307692307692308,0.5538461538461539,0.9166666666666667,0.041666666666666664,0.041666666666666664,0.2638888888888889,0.4166666666666667,0.3194444444444445,1,1,1,LowVerify,2
63,0.7727272727272727,0.8333333333333334,0.5606060606060606,0.9178082191780822,0.0410958904109589,0.0410958904109589,0.2602739726027397,0.410958904109589,0.3287671232876712,1,1,1,LowVerify,2
64,0.7761194029850746,0.835820895522388,0.5671641791044776,0.9189189189189189,0.04054054054054054,0.04054054054054054,0.2567567567567568,0.4054054054054054,0.33783783783783783,1,1,1,LowVerify,2
65,0.7794117647058824,0.8382352941176471,0.5735294117647058,0.9199999999999999,0.04,0.04,0.2533333333333333,0.39999999999999997,0.3466666666666666,1,1,1,LowVerify,2
66,0.782608695652174,0.8405797101449275,0.5797101449275363,0.9210526315789473,0.039473684210526314,0.039473684210526314,0.25,0.3947368421052631,0.35526315789473684,1,1,1,LowVerify,2
67,0.7857142857142857,0.8428571428571429,0.5857142857142857,0.922077922077922,0.03896103896103896,0.03896103896103896,0.24675324675324675,0.38961038961038963,0.36363636363636365,1,1,1,LowVerify,2
68,0.7746478873239436,0.8450704225352113,0.5915492957746479,0.923076923076923,0.038461538461538464,0.038461538461538464,0.2435897435897436,0.38461538461538464,0.3717948717948718,0,1,1,LowVerify,2
69,0.7638888888888888,0.8472222222222222,0.5972222222222222,0.9240506329113924,0.0379746835443038,0.0379746835443038,0.24050632911392408,0.379746835443038,0.379746835443038,0,1,1,LowVerify,2
70,0.7534246575342466,0.8493150684931506,0.6027397260273972,0.925,0.037500000000000006,0.037500000000000006,0.23750000000000002,0.375,0.3875,0,1,1,LowVerify,2
71,0.7432432432432432,0.8513513513513513,0.6081081081081081,0.9259259259259259,0.037037037037037035,0.037037037037037035,0.2345679012345679,0.37037037037037035,0.3950617283950617,0,1,1,LowVerify,2
72,0.7333333333333333,0.8533333333333334,0.6133333333333333,0.926829268292683,0.03658536585365854,0.03658536585365854,0.23170731707317074,0.3658536585365854,0.4024390243902439,0,1,1,LowVerify,2
73,0.7236842105263158,0.8552631578947368,0.618421052631579,0.927710843373494,0.03614457831325302,0.03614457831325302,0.22891566265060243,0.36144578313253006,0.40963855421686746,0,1,1,LowVerify,2
74,0.7142857142857143,0.8571428571428571,0.6233766233766234,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.22619047619047622,0.35714285714285715,0.4166666666666667,0,1,1,LowVerify,2
75,0.7051282051282052,0.8589743589743589,0.6282051282051282,0.9294117647058824,0.03529411764705882,0.03529411764705882,0.22352941176470592,0.35294117647058826,0.42352941176470593,0,1,1,LowVerify,2
76,0.6962025316455697,0.8607594936708861,0.6329113924050633,0.930232558139535,0.03488372093023256,0.03488372093023256,0.2209302325581395,0.34883720930232565,0.4302325581395349,0,1,1,LowVerify,2
77,0.6875,0.8625,0.6375,0.9310344827586208,0.034482758620689655,0.034482758620689655,0.21839080459770116,0.3448275862068965,0.43678160919540227,0,1,1,LowVerify,2
78,0.6790123456790124,0.8641975308641975,0.6419753086419753,0.9318181818181819,0.03409090909090909,0.03409090909090909,0.21590909090909088,0.3409090909090909,0.4431818181818182,0,1,1,LowVerify,2
79,0.6707317073170732,0.8658536585365854,0.6463414634146342,0.9325842696629214,0.033707865168539325,0.033707865168539325,0.21348314606741572,0.3370786516853933,0.449438202247191,0,1,1,LowVerify,2
80,0.6626506024096386,0.8674698795180723,0.6506024096385542,0.9333333333333333,0.03333333333333333,0.03333333333333333,0.21111111111111108,0.33333333333333337,0.4555555555555556,0,1,1,LowVerify,2
81,0.6547619047619048,0.8690476190476191,0.6547619047619048,0.9340659340659341,0.03296703296703297,0.03296703296703297,0.20879120879120877,0.3296703296703297,0.46153846153846156,0,1,1,LowVerify,2
82,0.6470588235294118,0.8705882352941177,0.6588235294117647,0.9347826086956521,0.03260869565217391,0.03260869565217391,0.20652173913043476,0.32608695652173914,0.46739130434782605,0,1,1,LowVerify,2
83,0.6395348837209303,0.872093023255814,0.6627906976744186,0.935483870967742,0.03225806451612903,0.03225806451612903,0.2043010752688172,0.3225806451612903,0.47311827956989244,0,1,1,LowVerify,2
84,0.632183908045977,0.8735632183908046,0.6666666666666666,0.9361702127659575,0.031914893617021274,0.031914893617021274,0.20212765957446807,0.3191489361702128,0.4787234042553192,0,1,1,LowVerify,2
85,0.625,0.875,0.6704545454545454,0.9368421052631579,0.031578947368421054,0.031578947368421054,0.2,0.31578947368421045,0.4842105263157894,0,1,1,LowVerify,2
86,0.6179775280898876,0.8764044943820225,0.6741573033707865,0.9375,0.03125,0.03125,0.19791666666666666,0.31250000000000006,0.48958333333333337,0,1,1,LowVerify,2
87,0.6111111111111112,0.8777777777777778,0.6777777777777778,0.9381443298969072,0.030927835051546393,0.030927835051546393,0.19587628865979378,0.30927835051546393,0.4948453608247423,0,1,1,LowVerify,2
88,0.6043956043956044,0.8791208791208791,0.6813186813186813,0.9387755102040816,0.030612244897959183,0.030612244897959183,0.19387755102040818,0.30612244897959184,0.5,0,1,1,LowVerify,2
89,0.5978260869565217,0.8804347826086957,0.6847826086956522,0.9393939393939394,0.030303030303030304,0.030303030303030304,0.19191919191919193,0.30303030303030304,0.5050505050505051,0,1,1,LowVerify,2
90,0.5913978494623656,0.8817204301075269,0.6881720430107527,0.9400000000000001,0.03,0.03,0.19000000000000003,0.30000000000000004,0.51,0,1,1,LowVerify,2
91,0.5851063829787234,0.8829787234042553,0.6914893617021277,0.9405940594059407,0.0297029702970297,0.0297029702970297,0.18811881188118815,0.29702970297029707,0.5148514851485149,0,1,1,LowVerify,2
92,0.5789473684210527,0.8842105263157894,0.6947368421052632,0.9411764705882353,0.029411764705882353,0.029411764705882353,0.18627450980392155,0.2941176470588236,0.5196078431372548,0,1,1,LowVerify,2
93,0.5729166666666666,0.8854166666666666,0.6979166666666666,0.941747572815534,0.029126213592233007,0.029126213592233007,0.18446601941747573,0.2912621359223301,0.5242718446601942,0,1,1,LowVerify,2
94,0.5670103092783505,0.8865979381443299,0.7010309278350515,0.9423076923076923,0.028846153846153848,0.028846153846153848,0.18269230769230768,0.2884615384615385,0.5288461538461537,0,1,1,LowVerify,2
95,0.5612244897959183,0.8877551020408163,0.7040816326530612,0.9428571428571428,0.028571428571428574,0.028571428571428574,0.18095238095238095,0.28571428571428575,0.5333333333333332,0,1,1,LowVerify,2
96,0.5555555555555556,0.8888888888888888,0.7070707070707071,0.9433962264150944,0.02830188679245283,0.02830188679245283,0.1792452830188679,0.2830188679245283,0.5377358490566038,0,1,1,LowVerify,2
97,0.55,0.89,0.71,0.9439252336448597,0.02803738317757009,0.02803738317757009,0.17757009345794392,0.2803738317757009,0.5420560747663551,0,1,1,LowVerify,2
98,0.5445544554455446,0.8910891089108911,0.7128712871287128,0.9444444444444444,0.027777777777777776,0.027777777777777776,0.17592592592592593,0.27777777777777773,0.5462962962962964,0,1,1,LowVerify,2
99,0.5392156862745098,0.8921568627450981,0.7156862745098039,0.9449541284403671,0.027522935779816515,0.027522935779816515,0.1743119266055046,0.27522935779816515,0.5504587155963303,0,1,1,LowVerify,2
100,0.5339805825242718,0.8932038834951457,0.7184466019417476,0.9454545454545454,0.02727272727272727,0.02727272727272727,0.17272727272727273,0.2727272727272727,0.5545454545454545,0,1,1,LowVerify,2
101,0.5288461538461539,0.8942307692307693,0.7211538461538461,0.9459459459459459,0.02702702702702703,0.02702702702702703,0.17117117117117114,0.2702702702702703,0.5585585585585586,0,1,1,LowVerify,2
102,0.5238095238095238,0.8952380952380953,0.7238095238095238,0.9464285714285714,0.026785714285714284,0.026785714285714284,0.16964285714285712,0.2678571428571429,0.5624999999999999,0,1,1,LowVerify,2
103,0.5188679245283019,0.8962264150943396,0.7264150943396226,0.9469026548672566,0.02654867256637168,0.02654867256637168,0.16814159292035402,0.26548672566371684,0.5663716814159292,0,1,1,LowVerify,2
104,0.514018691588785,0.897196261682243,0.7289719626168224,0.9473684210526316,0.02631578947368421,0.02631578947368421,0.16666666666666666,0.26315789473684215,0.5701754385964913,0,1,1,LowVerify,2
105,0.5092592592592593,0.8981481481481481,0.7314814814814815,0.9478260869565218,0.026086956521739132,0.026086956521739132,0.16521739130434784,0.2608695652173913,0.5739130434782608,0,1,1,LowVerify,2
106,0.5045871559633027,0.8990825688073395,0.7339449541284404,0.9482758620689655,0.02586206896551724,0.02586206896551724,0.16379310344827583,0.25862068965517243,0.5775862068965516,0,1,1,LowVerify,2
107,0.5,0.9,0.7363636363636363,0.9487179487179487,0.025641025641025644,0.025641025641025644,0.1623931623931624,0.25641025641025644,0.5811965811965811,0,1,1,LowVerify,2
108,0.4954954954954955,0.9009009009009009,0.7387387387387387,0.9491525423728814,0.025423728813559324,0.025423728813559324,0.1610169491525424,0.2542372881355932,0.5847457627118644,0,1,1,LowVerify,2
109,0.49107142857142855,0.9017857142857143,0.7410714285714286,0.9495798319327731,0.025210084033613446,0.025210084033613446,0.15966386554621848,0.25210084033613445,0.588235294117647,0,1,1,LowVerify,2
110,0.48672566371681414,0.9026548672566371,0.7433628318584071,0.95,0.025,0.025,0.15833333333333333,0.25,0.5916666666666666,0,1,1,LowVerify,2
111,0.4824561403508772,0.9035087719298246,0.7456140350877193,0.9504132231404958,0.024793388429752067,0.024793388429752067,0.15702479338842976,0.24793388429752067,0.5950413223140495,0,1,1,LowVerify,2
112,0.4782608695652174,0.9043478260869565,0.7478260869565218,0.9508196721311475,0.02459016393442623,0.02459016393442623,0.1557377049180328,0.24590163934426232,0.5983606557377049,0,1,1,LowVerify,2
113,0.47413793103448276,0.9051724137931034,0.75,0.9512195121951219,0.024390243902439025,0.024390243902439025,0.15447154471544713,0.2439024390243902,0.6016260162601627,0,1,1,LowVerify,2
114,0.4700854700854701,0.905982905982906,0.7521367521367521,0.9516129032258065,0.024193548387096774,0.024193548387096774,0.15322580645161288,0.24193548387096772,0.6048387096774194,0,1,1,LowVerify,2
115,0.4661016949152542,0.9067796610169492,0.7542372881355932,0.952,0.024,0.024,0.15200000000000002,0.24000000000000002,0.608,0,1,1,LowVerify,2
116,0.46218487394957986,0.907563025210084,0.7563025210084033,0.9523809523809523,0.023809523809523808,0.023809523809523808,0.15079365079365079,0.23809523809523808,0.611111111111111,0,1,1,LowVerify,2
117,0.4583333333333333,0.9083333333333333,0.7583333333333333,0.9527559055118111,0.023622047244094488,0.023622047244094488,0.14960629921259844,0.23622047244094485,0.6141732283464567,0,1,1,LowVerify,2
118,0.45454545454545453,0.9090909090909091,0.7603305785123967,0.953125,0.0234375,0.0234375,0.1484375,0.234375,0.6171875,0,1,1,LowVerify,2
119,0.45081967213114754,0.9098360655737705,0.7622950819672131,0.9534883720930232,0.023255813953488372,0.023255813953488372,0.1472868217054264,0.23255813953488375,0.6201550387596899,0,1,1,LowVerify,2
120,0.44715447154471544,0.9105691056910569,0.7642276422764228,0.9538461538461538,0.023076923076923078,0.023076923076923078,0.14615384615384616,0.23076923076923078,0.623076923076923,0,1,1,LowVerify,2
121,0.4435483870967742,0.9112903225806451,0.7661290322580645,0.9541984732824428,0.022900763358778626,0.022900763358778626,0.14503816793893132,0.22900763358778628,0.6259541984732825,0,1,1,LowVerify,2
122,0.44,0.912,0.768,0.9545454545454546,0.022727272727272728,0.022727272727272728,0.14393939393939392,0.22727272727272727,0.6287878787878788,0,1,1,LowVerify,2
123,0.4365079365079365,0.9126984126984127,0.7698412698412699,0.9548872180451127,0.022556390977443608,0.022556390977443608,0.14285714285714285,0.22556390977443608,0.631578947368421,0,1,1,LowVerify,2
124,0.4330708661417323,0.9133858267716536,0.7716535433070866,0.9552238805970149,0.022388059701492536,0.022388059701492536,0.1417910447761194,0.22388059701492535,0.6343283582089553,0,1,1,LowVerify,2
125,0.4296875,0.9140625,0.7734375,0.9555555555555555,0.022222222222222223,0.022222222222222223,0.14074074074074075,0.22222222222222224,0.6370370370370371,0,1,1,LowVerify,2
126,0.4263565891472868,0.9147286821705426,0.7751937984496124,0.9558823529411764,0.022058823529411763,0.022058823529411763,0.13970588235294118,0.22058823529411764,0.6397058823529411,0,1,1,LowVerify,2
127,0.4230769230769231,0.9153846153846154,0.7769230769230769,0.9562043795620438,0.021897810218978103,0.021897810218978103,0.1386861313868613,0.218978102189781,0.6423357664233577,0,1,1,LowVerify,2
128,0.4198473282442748,0.916030534351145,0.7786259541984732,0.9565217391304348,0.021739130434782608,0.021739130434782608,0.13768115942028986,0.2173913043478261,0.6449275362318841,0,1,1,LowVerify,2
129,0.4166666666666667,0.9166666666666666,0.7803030303030303,0.9568345323741007,0.02158273381294964,0.02158273381294964,0.1366906474820144,0.21582733812949642,0.6474820143884891,0,1,1,LowVerify,2
130,0.41353383458646614,0.9172932330827067,0.7819548872180451,0.9571428571428571,0.02142857142857143,0.02142857142857143,0.1357142857142857,0.2142857142857143,0.6499999999999999,0,1,1,LowVerify,2
131,0.41044776119402987,0.917910447761194,0.7835820895522388,0.9574468085106383,0.02127659574468085,0.02127659574468085,0.1347517730496454,0.21276595744680854,0.6524822695035462,0,1,1,LowVerify,2
132,0.4074074074074074,0.9185185185185185,0.7851851851851852,0.9577464788732395,0.02112676056338028,0.02112676056338028,0.13380281690140844,0.21126760563380279,0.6549295774647887,0,1,1,LowVerify,2
133,0.40441176470588236,0.9191176470588235,0.7867647058823529,0.958041958041958,0.02097902097902098,0.02097902097902098,0.1328671328671329,0.20979020979020982,0.6573426573426573,0,1,1,LowVerify,2
134,0.40145985401459855,0.9197080291970803,0.7883211678832117,0.9583333333333334,0.020833333333333332,0.020833333333333332,0.13194444444444445,0.20833333333333334,0.6597222222222222,0,1,1,LowVerify,2
135,0.39855072463768115,0.9202898550724637,0.7898550724637681,0.9586206896551723,0.020689655172413793,0.020689655172413793,0.13103448275862067,0.20689655172413796,0.6620689655172414,0,1,1,LowVerify,2
136,0.39568345323741005,0.920863309352518,0.7913669064748201,0.9589041095890412,0.02054794520547945,0.02054794520547945,0.13013698630136986,0.21232876712328766,0.6575342465753425,0,1,1,LowVerify,1
137,0.39285714285714285,0.9214285714285714,0.7928571428571428,0.9591836734693878,0.02040816326530612,0.02040816326530612,0.1292517006802721,0.2108843537414966,0.6598639455782314,0,1,1,LowVerify,2
138,0.3900709219858156,0.9219858156028369,0.7943262411347518,0.9594594594594594,0.02027027027027027,0.02027027027027027,0.1283783783783784,0.20945945945945943,0.6621621621621623,0,1,1,LowVerify,2
139,0.3873239436619718,0.9225352112676056,0.795774647887324,0.959731543624161,0.020134228187919462,0.020134228187919462,0.12751677852348994,0.20805369127516776,0.6644295302013422,0,1,1,LowVerify,2
140,0.38461538461538464,0.9230769230769231,0.7972027972027972,0.96,0.02,0.02,0.12666666666666665,0.20666666666666664,0.6666666666666667,0,1,1,LowVerify,2
141,0.3819444444444444,0.9236111111111112,0.7986111111111112,0.9602649006622517,0.019867549668874173,0.019867549668874173,0.12582781456953643,0.20529801324503313,0.6688741721854305,0,1,1,LowVerify,2
142,0.3793103448275862,0.9241379310344827,0.8,0.9605263157894737,0.019736842105263157,0.019736842105263157,0.125,0.20394736842105263,0.6710526315789473,0,1,1,LowVerify,2
143,0.3767123287671233,0.9246575342465754,0.8013698630136986,0.9607843137254901,0.0196078431372549,0.0196078431372549,0.12418300653594772,0.20261437908496732,0.6732026143790849,0,1,1,LowVerify,2
144,0.3741496598639456,0.9251700680272109,0.8027210884353742,0.961038961038961,0.01948051948051948,0.01948051948051948,0.12337662337662338,0.2012987012987013,0.6753246753246752,0,1,1,LowVerify,2
145,0.3716216216216216,0.9256756756756757,0.8040540540540541,0.9612903225806452,0.01935483870967742,0.01935483870967742,0.12258064516129033,0.19999999999999998,0.6774193548387097,0,1,1,LowVerify,2
146,0.3691275167785235,0.9261744966442953,0.8053691275167785,0.9615384615384615,0.019230769230769232,0.019230769230769232,0.1217948717948718,0.19871794871794873,0.6794871794871794,0,1,1,LowVerify,2
147,0.36666666666666664,0.9266666666666666,0.8066666666666666,0.9617834394904459,0.019108280254777073,0.019108280254777073,0.12101910828025478,0.19745222929936304,0.6815286624203821,0,1,1,LowVerify,2
